source_id,ra,dec,l,b,dist_pc,phot_g_mean_mag,M_G,M_Ks,bp_rp0,A_0,residual,residual_sigma,implied_f,ruwe,cstar_nsigma,side,wise_w1mpro,wise_w2mpro,wise_w3mpro,wise_w4mpro,allwise_designation,tmass_designation
3440811554820974464,84.54445776450184,25.420175143983677,182.11640806308176,-3.2597112559425936,320.5637658314677,17.119833,9.26547000092904,5.465542144003096,2.7376528403671787,0.49013245627809576,0.6582599195894364,6.509942578350491,0.4386642095698504,1.0012078,0.21733680431160005,positive (deficit-like),12.908,12.694,12.622,8.898,J053810.66+252512.7,05381068+2525127
382649979411700736,6.209004569825281,43.73658670529437,117.85853693381503,-18.872956714294673,178.6293029941562,15.299225,9.007961718793329,5.187227212245765,2.7152599858349227,0.04701254646180045,0.6548278481204829,6.474305236105617,0.43688698899855527,1.0279137,0.7826833170395338,positive (deficit-like),11.355,11.227,11.028,9.248,J002450.16+434411.7,00245017+4344120
364785934821466880,14.193947677363647,38.49250144678887,124.07850876897092,-24.3673646704939,444.21181274577583,13.152862,4.8260557864879035,3.4653087113948895,0.8015806756322884,0.10174477388857635,0.6545739685147952,6.471669045548769,0.43675529989718687,1.0228688,0.40179584690739767,positive (deficit-like),,,,,,00564656+3829332
374068325515312256,14.491175018418492,40.631504078883154,124.26954305214751,-22.223293940157053,485.44019344550236,17.066565,8.553930150016175,4.985424227351158,2.4609502204267666,0.11899497540538018,0.6523880885453567,6.448971688200075,0.43562019406879604,0.9544881,0.6337831093973464,positive (deficit-like),,,,,,00575789+4037535
3443120731103823104,87.27437592175038,28.228185113191074,181.001030215491,0.28636639890860593,205.59031212756523,17.714188,11.009104347823564,7.2256925630476125,2.4826227187941776,0.20427312668164735,0.6479250404867593,6.402629071923482,0.4332954688619023,0.976154,-1.4366689985033172,positive (deficit-like),,,,,,05490584+2813415
389531685252473856,6.819721127008126,47.516759089464436,118.7098124301958,-15.156840899393416,87.66656735548976,14.095252,9.369511912119473,5.535481231386487,2.860743865154731,0.017524963083583645,0.6470572977355126,6.393618756815996,0.4328423658806576,1.1211056,1.3550623292741342,positive (deficit-like),,,,,,00271665+4731006
395685308239972736,0.7254383624426795,51.78911419280128,115.33647436245963,-10.365413460804302,328.5173690274483,16.383312,8.707663278299686,5.0411048904005815,2.5167650278046425,0.1357644143711391,0.6469964388799095,6.392986821296769,0.43281057405884515,0.99907786,0.8616982558116734,positive (deficit-like),12.611,12.492,12.965,9.557,J000254.10+514720.8,00025412+5147209
3458741527156371072,90.22164836166064,41.403061180830676,170.74153526872382,8.94650651968476,435.51700312469575,16.85421,8.362628855836416,4.877627186235117,2.4536961308619594,0.43312540670647776,0.6464053572290697,6.386849251238512,0.4325017084846303,1.0512257,0.8242391343388326,positive (deficit-like),12.982,12.81,12.142,9.058,J060053.19+412411.0,06005320+4124111
3430119315339718912,91.7820803403812,26.79020213986417,184.24534653920986,3.0312082042048156,425.96932385085705,13.7440605,5.4395934572105835,3.760194358645233,0.9478339719139296,0.18510893546990367,0.6430808562651636,6.352328880752097,0.43076137782416124,1.0462025,-0.19657860127878518,positive (deficit-like),11.864,11.961,12.171,9.012,J060707.70+264724.9,06070772+2647253
387954401460548992,10.98014541937858,44.18427850393734,121.50952582574484,-18.666709143638275,291.276491385805,16.935005,9.508551036279371,5.955238633547697,2.4281417127492544,0.15185889355884993,0.6413079933441935,6.33392013744958,0.4298311275288039,0.99590755,0.8911735277333936,positive (deficit-like),,,,,,00435516+4411038
380761357736330752,9.391730249153197,40.403731054101776,120.07647556701019,-22.39110128237743,493.9701670602263,17.084785,8.528780474062216,5.15709874738235,2.4402944199316945,0.12675457469589885,0.6404536336453545,6.325048786936288,0.4293822882859284,1.0241151,0.4716987525745277,positive (deficit-like),13.4,13.257,13.014,9.183,J003734.02+402413.3,00373402+4024133
