source_id,ra,dec,l,b,dist_pc,phot_g_mean_mag,M_G,M_Ks,bp_rp0,A_0,residual,residual_sigma,implied_f,ruwe,cstar_nsigma,side,wise_w1mpro,wise_w2mpro,wise_w3mpro,wise_w4mpro,allwise_designation,tmass_designation,w1w2_colour,w1w2_excess,w1w3_colour,w1w3_excess,w1w4_colour,w1w4_excess,any_ir_excess,ir_measured,ir_no_excess_measured,ir_unknown,abs_sigma,simbad_main_id,simbad_otype,known_contaminant,clean_candidate,unverifiable_no_ir_data
6373005725167786368,304.67671631659744,-73.3836004004155,321.19743011174216,-32.10873255332246,398.000631977489,16.166422,8.081993725865072,5.078608680617379,1.8200620958879372,0.1134950044236905,3.5872478958287584,36.24202533811269,0.9634438615808384,1.0415016,2.028363502669417,positive (deficit-like),,,,,,20184236-7323005,,False,,False,,False,False,False,False,True,36.24202533811269,,,False,False,True
5672939524935429248,152.65887696472433,-17.60015793051776,257.26443097631653,30.66826099902587,374.2699780830928,15.83576,7.9170287573437585,4.837357493666216,1.8656122936240749,0.07087316341017,3.558100264276372,35.94798496862205,0.9624491851391688,0.9604873,2.1555772448554493,positive (deficit-like),,,,,,10103814-1736004,,False,,False,,False,False,False,False,True,35.94798496862205,,,False,False,True
4086513192918075776,284.23103882657574,-18.80679250251616,16.640192654620105,-9.622995868012229,413.68278579367626,16.381756,7.882676459341865,5.01430529753949,1.7277877754240176,0.5542903459794283,3.538321458574983,35.74845701294348,0.9617588549340282,1.0257739,1.0934487664646062,positive (deficit-like),,,,,,18565543-1848240,,False,,False,,False,False,False,False,True,35.74845701294348,,,False,False,True
4042981397244478976,271.6125553105746,-32.399350660857266,359.2475290137504,-5.610394148487911,465.6173794402827,16.1071,7.473943568025377,4.608849993673325,1.5997942854076657,0.381865046860992,3.527958491850572,35.64391573797956,0.9613921093328536,0.9247849,2.008593070592152,positive (deficit-like),,,,,,18062700-3223574,,False,,False,,False,False,False,False,True,35.64391573797956,,,False,False,True
2938119992566908032,95.40082255714393,-21.40325403171255,229.2161081248977,-15.90031604175412,334.6506419448601,16.178444,8.517657387280238,5.2409119518637,2.1048707170014693,0.0524285734258027,3.486687848567234,35.22757881611548,0.9598963102333972,0.9593391,2.913241707469157,positive (deficit-like),,,,,,06213618-2124116,,False,,False,,False,False,False,False,True,35.22757881611548,,,False,False,True
2055199339287050112,302.5749101300218,33.07984617863706,70.85886997016323,-0.1542437434495095,442.91737235620326,17.30029,8.949923049002836,5.563653195362824,2.0663126214537533,0.1641943834769304,3.474403161814153,35.10365129131949,0.95943997568175,0.9901718,2.300113241193693,positive (deficit-like),,,,,,20101796+3304473,,False,,False,,False,False,False,False,True,35.10365129131949,,,False,False,True
6267677940068286848,236.68826310338292,-12.127491115917826,356.0187999855653,32.13547691627268,421.4729699556726,16.4872,7.939125686542969,5.069665371204053,1.6551167210826456,0.5599335571479813,3.4601377603308467,34.95974238003986,0.958903544407195,1.0243614,1.8464758427979813,positive (deficit-like),13.436,13.439,12.049,8.381,J154645.19-120738.4,15464518-1207388,-0.0030000000000001137,False,1.3870000000000005,True,5.055,True,True,True,False,False,34.95974238003986,,,False,False,False
277447534343742976,69.09750920997898,56.5169529709448,150.4042454261708,6.167985199634406,399.7370046828648,13.774183,5.27072177399322,3.52060909020012,0.9678277470731036,0.5902989139184031,3.4460741294187693,34.81786892379231,0.9583677560527488,0.90698564,1.7742817368898345,positive (deficit-like),,,,,,04362340+5631012,,False,,False,,False,False,False,False,True,34.81786892379231,,,False,False,True
5876825535199686656,231.0437413943042,-58.876251682649816,321.57480397086886,-1.6477565961395575,489.2510809992292,16.68794,7.909553687090733,4.578729681846392,2.121227456228869,0.4639184673891368,3.439509315421235,34.751643291359606,0.9581152675833116,1.0144807,1.684883719824836,positive (deficit-like),,,,,,15241052-5852345,,False,,False,,False,False,False,False,True,34.751643291359606,,,False,False,True
2873546327496842624,0.7728010736042082,31.56267608418587,111.01990541829024,-30.188317707608505,414.8318607936537,14.129247,5.918130458683275,4.069576969301521,1.0285154025320258,0.1446455031737183,3.429398689965393,34.6496476269958,0.9577234055911676,1.0078063,2.9674691670499898,positive (deficit-like),,,,,,00030545+3133460,,False,,False,,False,False,False,False,True,34.6496476269958,,,False,False,True
4546836552041335552,258.82129025128273,16.205223593618772,37.49640175643817,28.38434819378007,399.4450388703252,16.033892,7.929917549689271,4.945856538940901,1.7775442964070438,0.128367234189772,3.404668787818313,34.40017316963806,0.9567494179600704,0.9639822,2.4060568589812137,positive (deficit-like),,,,,,17151713+1612187,,False,,False,,False,False,False,False,True,34.40017316963806,,,False,False,True
2584366312600514304,15.510541269095832,12.20588059241362,127.01459451591208,-50.58178915271167,436.8191079196053,14.544378,6.199649484290811,4.201067047438436,1.104130990475401,0.172291085029719,3.3575743530951487,33.9250860270665,0.954832117586178,0.9882364,1.6371445655293233,positive (deficit-like),,,,,,01020253+1212216,,False,,False,,False,False,False,False,True,33.9250860270665,,,False,False,True
6741791850793753856,295.667239678105,-33.52157464954058,6.324113222707839,-24.600979804850144,244.904879810584,15.650838,8.442203878718654,5.209963108287463,1.9823604682480973,0.3622256655437302,3.3434826378868845,33.782929257342424,0.9542420650803126,1.0089504,2.605169795078437,positive (deficit-like),11.864,11.862,11.692,8.21,J194240.20-333117.6,19424021-3331173,0.002000000000000668,False,0.1720000000000006,False,3.654,True,True,True,False,False,33.782929257342424,,,False,False,False
5844913554551454976,194.00347283639323,-69.34890071284133,303.33795037814696,-6.4807583482305295,339.65756822833663,14.516374,6.573561782078958,4.341261983229329,1.301299912720112,0.3585015036299097,3.34242202781702,33.77222985707493,0.954197344237288,1.0360969,1.756731711443025,positive (deficit-like),,,,,,12560086-6920559,,False,,False,,False,False,False,False,True,33.77222985707493,,,False,False,True
6332436597959488128,223.6975436497037,-8.363634693943311,347.3922872267714,43.60707985760105,392.2075649570288,14.063883,5.954063044686127,4.120557784440065,1.0390147349455894,0.1693873167859746,3.3187014322944925,33.532937252478696,0.9531856606957878,1.0868263,1.865697244413412,positive (deficit-like),,,,,,14544739-0821490,,False,,False,,False,False,False,False,True,33.532937252478696,,,False,False,True
2825189599949357440,349.3192944788476,19.257186681314515,94.21388486394255,-38.30759324545594,406.5608887410462,16.006626,7.760229930355211,4.844631134674642,1.7684551259542112,0.2671857446521584,3.3165081855263567,33.510811849633264,0.9530909975789384,1.0141388,1.7556142944490685,positive (deficit-like),,,,,,23171661+1915260,,False,,False,,False,False,False,False,True,33.510811849633264,,,False,False,True
6638863994632211328,290.5001418561235,-57.557344814226575,339.4310907034525,-26.63453761019078,411.8636043268528,15.94799,7.768102800239548,5.026725798966014,1.5691761839915002,0.1367576750763614,3.313775467395274,33.48324427703193,0.9529727823646564,0.991658,2.282299378118181,positive (deficit-like),,,,,,19220006-5733265,,False,,False,,False,False,False,False,True,33.48324427703193,,,False,False,True
6721251019392734720,275.6784838653852,-43.35363022857226,350.80730666898137,-13.42295681147715,404.7658742223071,13.438812,5.264796607853144,3.560499560230307,0.9586215996725024,0.1622620049817184,3.31320005795532,33.47743956511122,0.9529478526657092,1.1241777,1.7529553381844307,positive (deficit-like),,,,,,18224284-4321127,,False,,False,,False,False,False,False,True,33.47743956511122,,,False,False,True
2052755532954759680,291.52223708426976,38.81405087175167,71.36960792539352,10.44897804750388,212.55813654601877,14.245025,7.576912602981652,4.712804055667479,1.7098624163777087,0.0403017167082385,3.2956271729510678,33.30016486646615,0.9521801067536548,1.04672,2.61261691272776,positive (deficit-like),,,,,,19260531+3848508,,False,,False,,False,False,False,False,True,33.30016486646615,2MASS J19260531+3848508,*,False,False,True
3792249452837644288,174.75501388054283,-3.658979243072649,270.566685960829,54.59743468510965,405.5901522289048,15.152072,7.078325081280336,4.502403514143503,1.452584249266407,0.0420797758896811,3.290568704957686,33.24913520406778,0.9519567930496406,0.9923709,2.266391369434338,positive (deficit-like),,,,,,11390122-0339326,,False,,False,,False,False,False,False,True,33.24913520406778,,,False,False,True
4515460785155851136,291.57594022170224,18.72194994033708,53.49088642612504,1.0670925844050518,361.1593456625241,14.6834755,6.554469158548084,4.036395026424536,1.4335419947665806,0.4337978205387736,3.289468398679507,33.23803534972774,0.9519080804462802,1.0733273,2.805204684380773,positive (deficit-like),,,,,,19261823+1843189,,False,,False,,False,False,False,False,True,33.23803534972774,,,False,False,True
6115278619068624512,206.0987683666186,-37.91360659605096,314.31984928829587,23.784295668662484,251.1812915957248,15.241919,8.183460176938473,5.231008384777755,1.7922329589092196,0.0777523245379116,3.2804729320914685,33.147289372150325,0.9515079774329364,1.0222379,2.614694696797882,positive (deficit-like),,,,,,13442368-3754490,,False,,False,,False,False,False,False,True,33.147289372150325,,,False,False,True
5889195388972237696,235.04555724618533,-51.62577058236327,327.60574008704754,2.975338404452546,419.3963063535704,14.770839,6.446757207699457,4.198352460433415,1.2576355628723803,0.2604830250431499,3.2719742401236447,33.061554840961584,0.9511269125620608,1.0135207,-0.1938270214774961,positive (deficit-like),,,,,,15401091-5137329,,False,,False,,False,False,False,False,True,33.061554840961584,,,False,False,True
3284919390324660736,64.72041438212716,5.453161310925022,187.94345509465944,-30.252483030921997,156.45339615799602,12.981445,6.808742127304285,4.400028398336925,1.3925112541502478,0.2529211078714929,3.227186556076384,32.60973812500586,0.9490686897379218,0.8250444,1.1508164784717436,positive (deficit-like),,,,,,04185288+0527113,,False,,False,,False,False,False,False,True,32.60973812500586,,,False,False,True
1932690894716372480,341.47959040645526,40.9497287942532,98.78618927379948,-15.963497535552376,452.9865114499567,15.950453,7.458650583299263,4.734371594574314,1.5960671009711964,0.2745172724481439,3.2182986989061595,32.52007770777382,0.9486500539232724,1.0256462,2.3954288045888146,positive (deficit-like),,,,,,22455512+4056591,,False,,False,,False,False,False,False,True,32.52007770777382,,,False,False,True
106561716322449024,35.51601547516811,26.943667885332797,146.73709055140492,-31.704903838681805,388.0471270241404,14.931154,6.780673691105572,4.318167278889401,1.4011757426880025,0.2599600064181628,3.209336444365889,32.42966677226594,0.948224429412458,1.0948957,1.0182840755183564,positive (deficit-like),,,,,,02220381+2656373,,False,,False,,False,False,False,False,True,32.42966677226594,,,False,False,True
