source_id,ra,dec,residual,alpha,alpha_upper_2sig,deficit_G_mag,dchi2,chi2_fit,cstar_nsigma,ruwe,A_0,l,b,A_0_d,sfr,simbad_id,otype,sep_arcsec,known_contaminant
1028310969908786176,125.31218101661166,51.26116177568599,0.3306752428889776,0.25,1.3,0.39731315,37.75863,5.394863,0.6820496544755628,1.0387796,0.069706136141284,167.59296423522133,34.6368487696547,0.069706136141284,,,,,False
1175763141415142272,216.1942891554484,8.284677119295964,0.3953592461494892,0.15,1.15,0.39602908,41.395123,9.545757,1.444092748373916,1.0913088,0.0533071206783064,356.8081993766788,60.97024378085096,0.0533071206783064,,,,,False
1214778899210166656,231.8157739998856,22.53449799789172,0.3254284945562773,-0.1,0.6,0.3931642,53.521492,8.708534,-0.0604992608338509,1.0795001,0.1170140773068637,34.27022280628781,54.48740897920529,0.1170140773068637,,,,,False
5455471311968338688,159.3225751228135,-29.2003362571754,0.1532666046953572,0.25,1.1,0.3930783,36.957993,1.6427383,2.572297418307248,1.0479665,0.0701866268315351,270.7368314467921,25.15704954693645,0.0701866268315351,,,,,False
4766789077172833152,83.85181118038956,-56.32907548742699,0.1739848038826092,0.35,1.35,0.39166927,33.453686,3.1032639,1.9751615525948076,1.0472047,0.0491163461978961,264.4040166928949,-32.69679012085864,0.0491163461978961,,,,,False
5671718860870326016,147.63781328152248,-18.34264394872397,0.0422080008476051,-0.25,0.3,0.39099395,63.320633,1.9789352,-0.0885309595466115,0.9735285,0.069135891992755,253.89501900427035,26.84181764550613,0.069135891992755,,,,,False
2266827290075117056,271.538468034241,72.58670338632248,0.3078698121543874,-0.05,0.8,0.38943937,49.59792,7.2729454,0.2371215414719692,1.0808854,0.0387150792911997,103.29537076770896,29.16789760983439,0.0387150792911997,,,,,False
4799546483502321152,81.7789151936978,-44.66456523056416,0.1693766899951807,0.2,1.05,0.3889067,37.974373,1.9252472,-0.1664030604977589,0.99006736,0.0368178915285297,250.418211726132,-33.24430800246445,0.0368178915285297,,,,,False
751570004935632128,160.2536930115087,36.25590240188882,0.398306288787297,0.25,1.3,0.38769868,35.953316,5.886772,0.5457442587633011,0.9895859,0.029023021918977,186.4384084022175,60.95407380291305,0.029023021918977,,,,,False
6397353138853851520,326.08789175250433,-66.72993542124271,0.2724307909927832,0.15,1.05,0.38625205,39.376453,4.984047,0.529071767106777,1.0022079,0.0577694281207421,325.45345709967177,-41.27754343545748,0.0577694281207421,,,,,False
3822280654445030144,149.76526221193737,-4.467316236779206,0.2815087735690849,0.2,1.15,0.38538674,37.29008,5.214279,0.2702758104842687,1.0619471,0.064766494933627,243.43632564702227,37.76366923414767,0.064766494933627,,,,,False
575588908303026432,31.76620635077425,87.31715136654023,0.1014240780862039,0.3,1.35,0.38409373,33.66864,4.327919,-0.0291784051443453,1.0248134,0.0241048462966102,123.88761385282788,24.586937624111314,0.0241048462966102,,,,,False
6289338903246666112,211.30210855425733,-21.32070804317589,0.1004399376295772,0.3,1.2,0.38300818,33.4786,1.7888451,0.3519592061501319,0.95228815,0.138601170846213,325.0104289888254,38.36773329595175,0.138601170846213,,,,,False
4879649513358392704,70.257696556991,-27.353127565251548,0.2224997064773992,0.25,1.3,0.38257793,35.009842,4.1782722,0.2135115521384071,1.0615449,0.0721385186543476,227.23101630030783,-39.45118626208191,0.0721385186543476,,,,,False
1381580104543896192,243.0077043854413,41.26025369086887,0.1424732227479266,0.4,1.4,0.3824215,30.520882,1.8905716,-0.0416614876479743,1.0464449,0.0315532802493744,65.40549869765177,46.838214975201886,0.0315532802493744,,,,,False
6178849151570332672,208.68492695887284,-25.22736038063869,0.0776271319807113,-0.25,0.35,0.38177177,60.36884,2.9098282,2.9127003943816088,1.0669956,0.1360917169316803,320.5639931697321,35.46762962350869,0.1360917169316803,,,,,False
583974127573313408,137.2346971850284,7.113379630737264,0.0645897739960208,0.3,1.25,0.381684,33.24751,2.009285,0.6565030972635874,1.1252044,0.0534285165869847,222.98948983720004,33.71722146566712,0.0534285165869847,,,,,False
1527638988659558016,194.4959165481129,41.62956315418801,0.3738306203329253,0.05,1.0,0.3815758,42.65383,9.942383,0.4707018754862539,1.0106612,0.0274954423804111,118.06225836307428,75.4367369158934,0.0274954423804111,,,,,False
6151688633089191936,185.1203409548765,-37.30559768126124,0.0856967121989544,0.15,0.95,0.38083485,38.279686,2.0901947,0.2475832265032958,0.99324125,0.1194974733197183,296.1357258749679,25.157302177273507,0.1194974733197183,,,,,False
4641260136731875328,50.75716844461152,-74.31637643032613,0.1712537199347616,0.1,1.05,0.38073006,40.277664,4.9644623,1.102548951191905,1.1200885,0.0184337644284396,290.6008132662389,-38.96575814066316,0.0184337644284396,,RX J0323.1-7418,Er*,0.5384825557888315,True
2598622408567591040,335.13894000229527,-16.42113427230676,0.3196899759244394,0.2,1.25,0.38072518,36.393425,6.750244,0.8865874981058633,1.0320188,0.0689341693802809,42.06792981664671,-53.53047660044175,0.0689341693802809,,,,,False
368188068610363008,9.628169590653396,37.43929516677418,0.3228605742088852,0.1,1.0,0.38027698,40.181854,5.2071075,0.7488837160718298,1.0311984,0.1377900858383559,120.09297499064807,-25.36119697267321,0.1377900858383559,,,,,False
4727308947514100864,47.54194165190394,-57.51558162395067,-0.0193659947815882,0.45,1.4,0.37970468,28.837986,1.5204048,-0.0744783959797786,0.99862444,0.039905266135372,273.8446603679687,-51.050116733587366,0.039905266135372,,,,,False
2242090889792135936,292.3532360659053,63.5881104925377,0.2768397928762276,0.25,1.4,0.37954387,34.456745,6.2433014,0.223017562025654,0.9976032,0.1158386130662905,95.08705223456658,20.06527990806684,0.1158386130662905,,,,,False
5083009686473422592,60.5575260951481,-24.820723404112066,0.305364981760742,0.15,1.15,0.3790017,37.91206,6.5154457,0.8036186013492403,1.0902128,0.0690030275045902,220.99143083048185,-47.31370794756284,0.0690030275045902,,,,,False
718015938009403648,132.89601728562204,37.50053377398039,0.2041771719447869,0.35,1.45,0.37899917,31.324305,3.5028973,0.2292630743430264,1.0261395,0.0619451018958879,185.22282165795173,39.12494048302665,0.0619451018958879,,,,,False
6166002629510663168,201.4263073911331,-36.77676127224432,0.1220559061793711,-0.05,0.65,0.37773773,46.662125,3.6595001,-1.4179449158066253,1.0650173,0.0945731565259107,310.5339057680212,25.588652024504388,0.0945731565259107,,,,,False
5571723569724893824,95.13407537749067,-41.643572283590665,0.2654268920053635,-0.3,0.35,0.3770468,62.66516,6.5119324,1.354602893025474,0.9798713,0.088319318387171,249.3136247882049,-23.10409211841696,0.088319318387171,,,,,False
6120298198885778944,217.2165888810076,-33.509307905025125,0.1080078485926376,0.4,1.35,0.3769026,29.64632,0.22722626,2.3762187453122747,1.1948366,0.1143102541529682,325.2502191117338,25.10528796552718,0.1143102541529682,,,,,False
4910079459728791680,17.651076696947243,-58.36034931969025,0.3769649924426028,-0.2,0.55,0.37689453,55.35375,10.890423,-0.0007264120039282,1.0381192,0.053779437647442,298.1091034977462,-58.58806701003744,0.053779437647442,,,,,False
1132353975674275072,152.1886959272885,80.19243120097684,0.0811610843306667,0.4,1.45,0.37607628,29.51647,1.8354721,0.175709586516936,0.97989106,0.0373353681526503,130.6597756242402,34.35394102894568,0.0373353681526503,,,,,False
3530137528727406976,189.62639683355823,-11.788975580969128,0.0982150135078399,0.25,1.25,0.374728,33.587875,2.828144,0.1389036672482591,1.0327495,0.0954015174282508,297.9037914713461,50.956474396709886,0.0954015174282508,,,,,False
4952076543302855808,38.4519394554848,-40.11671698096248,0.3082102415828256,0.2,1.25,0.3736133,35.04648,5.7895737,0.4939032556173403,1.0116111,0.0549143388175817,251.02626030062845,-65.181347980433,0.0549143388175817,,,,,False
1204265162868197760,239.27199696843823,20.335416492836877,0.313247177002026,0.2,1.3,0.37323576,34.97569,6.637108,0.9148922399637268,1.0700526,0.103879634260089,34.15457841066532,47.208436160972894,0.103879634260089,,,,,False
5777992225976784256,254.2555630988525,-76.44476369869948,0.1897574803920925,0.2,1.2,0.3727639,34.88731,3.0264435,0.0888707341643869,0.98377967,0.1492596984815009,315.58817247966283,-20.085101879358337,0.1492596984815009,,,,,False
4793671999033083520,86.46523216877611,-50.08997661700662,0.0512935356763337,0.3,1.2,0.37216073,31.609108,1.3532867,0.5984159933838323,1.048951,0.0528340419821658,257.2060075488444,-30.725544643988545,0.0528340419821658,,,,,False
3882845500114761216,160.02309127046396,11.894067062090436,0.0371436452877196,0.45,1.45,0.3711579,27.554369,1.8068504,0.1612880305743497,0.91183335,0.0605577203296965,232.7744701954208,55.660817180951206,0.0605577203296965,,,,,False
6796647417911592576,308.9504670287643,-30.340106323651156,0.2583051755155274,0.25,1.4,0.3711065,32.94181,5.4145966,1.6552261036855196,1.0805601,0.0635714097226104,13.299964558035992,-34.620588742431885,0.0635714097226104,,,,,False
1221159846224390144,235.03400434816797,24.361303651102293,0.2142085208012698,0.3,1.45,0.37088084,31.39207,5.380993,0.6311474963762334,1.0677006,0.1031290637995055,38.4668656542783,52.08606597248329,0.1031290637995055,,,,,False
1763207258967377152,315.64911515545697,15.13583376728887,0.151463609742418,0.3,1.35,0.3707336,31.367147,2.0603542,0.0849021945723338,0.98091805,0.1362527348573291,63.0502331350886,-20.25490107039244,0.1362527348573291,,,,,False
4232526924012733056,308.4171432676523,2.6813403944074667,0.2758739621632102,0.2,1.2,0.3693453,34.250347,6.520321,-0.8067459730966232,1.0568733,0.1178180403363298,47.73439829102151,-21.23574732865956,0.1178180403363298,,,,,False
4868003073879628160,70.97005980324154,-34.35359773710601,-0.0131968903072712,0.45,1.45,0.36871588,27.192972,1.9638958,0.3807918160259194,0.9927108,0.0396531896430241,236.33286073257312,-40.20054119966646,0.0396531896430241,,,,,False
2747310882115755904,5.852703331729543,5.59777092646539,0.2455117189670712,0.25,1.25,0.36862734,32.503147,5.1454315,1.1482586995979385,1.0282265,0.0984965071903971,110.1979988322689,-56.579449908973686,0.0984965071903971,,,,,False
1790277677622699904,320.26281117702206,20.127857098439105,0.1576601695145445,0.25,1.25,0.36826456,32.4392,1.6899643,0.1226748080952599,0.9468168,0.146781397557349,70.1405227572176,-20.528362573335457,0.146781397557349,,,,,False
2482308719892342400,22.0360360654758,-4.416058429052387,0.3339283019301078,0.3,1.3,0.36821142,30.941805,3.2423344,2.7466047756449146,1.0092956,0.0384379528433755,145.62264221823844,-65.65771809369842,0.0384379528433755,,,,,False
1130449037419688448,146.10365550964426,76.0103322813036,0.2572605026011034,0.15,1.2,0.36802202,35.74725,6.2978745,0.3337919989403476,1.0120848,0.0660919875175351,135.52804002081714,36.14717823450925,0.0660919875175351,,,,,False
1361393723893181568,260.3603517001332,44.75894505240228,0.2105270018648672,0.3,1.4,0.3675758,30.835073,3.0875149,0.4777380398509845,1.1153376,0.0804336326948185,70.39745718346691,34.256665563501585,0.0804336326948185,,,,,False
746676181759635200,151.62863160530503,32.90793635855498,0.1066812288452414,0.3,1.3,0.36633506,30.62726,2.3097973,0.7230558392901567,1.0219386,0.0262128740023227,193.46211451189836,54.06268826555184,0.0262128740023227,,,,,False
4555793998402097536,263.8886325927872,21.111673798095293,0.3080838237745489,-0.05,0.75,0.3658349,43.767727,4.5946007,0.3876907066258787,1.0442477,0.0949574169433483,44.60577454790337,25.730812672305984,0.0949574169433483,,,,,False
5018807553259772288,28.254591143957843,-31.90701490180357,0.2612150162560178,0.25,1.4,0.3642686,31.739038,5.3425274,0.1760806773907825,1.0031796,0.0430968449714868,236.2622602069,-75.79276922073397,0.0430968449714868,,,,,False
5745314087559817472,141.12972503418354,-6.872360151805995,0.1125270580711017,0.35,1.4,0.3639517,28.88634,2.2342205,0.3519276697931262,1.0287762,0.0766809058373749,239.32969541664076,29.51889686090343,0.0766809058373749,,,,,False
922708341259762048,120.73405483498006,42.47379987116216,0.1482368706540953,0.15,1.0,0.3639209,34.954975,1.9658966,0.4689566078060684,1.0070277,0.0554257608197841,177.59362400558445,30.623157905080408,0.0554257608197841,,,,,False
3844444128801215104,142.1166095721095,1.810003921492868,0.1385182223138237,0.25,1.25,0.36366075,31.633202,1.8964157,0.2432622670885795,1.0118408,0.0585719470305524,231.52110715757223,35.261377147325284,0.0585719470305524,,,,,False
364182856988027776,12.128075099324354,36.47327435074168,0.1324569927081516,0.3,1.3,0.36322725,30.109806,1.5909996,0.2632675278925654,1.0363828,0.1095771607150791,122.27532725283938,-26.39474582026605,0.1095771607150791,,,,,False
6481869019973061248,310.5256927341332,-48.80204619961668,0.0257110415367805,0.4,1.35,0.36311397,27.51683,2.349636,-0.6593863733527148,0.98678476,0.0654767688114329,350.6644728918226,-37.972622785360784,0.0654767688114329,,,,,False
607620190280211072,138.7097992683563,15.71969003679684,0.2240976366768192,-0.05,0.75,0.3628976,43.06773,3.950863,0.2357856435485002,0.9756596,0.0397534841080003,214.10244836895825,38.70306063459193,0.0397534841080003,,,,,False
1391300611967180800,234.4314256419459,43.570960533188746,0.2955559192828403,0.2,1.45,0.36272123,33.03283,7.9597588,0.6420426931133643,1.0417477,0.0402552231385394,70.23384586077384,52.81509222685558,0.0402552231385394,,,,,False
2459464338600715392,27.670759498858228,-12.745334750229016,0.1160445660316566,0.35,1.45,0.36147052,28.493822,2.2358952,0.1654453019120059,1.0425403,0.0493717465804735,169.79546633100753,-70.0204017565963,0.0493717465804735,,,,,False
6812564291829916032,329.5687154323668,-24.88358610471937,0.1783747106446878,-0.05,0.75,0.3610255,42.624527,3.473343,0.1389915036861616,1.0584882,0.0856364233810103,26.202701297588096,-51.21802001384855,0.0856364233810103,,,,,False
2479631924474811648,24.69614044885377,-5.726037644078005,0.259357057686179,0.25,1.35,0.36100277,31.172482,3.6368294,0.6263458974608,0.9999748,0.0675537467292556,152.80916218366374,-65.81281115124226,0.0675537467292556,,,,,False
1168197470623975168,227.33740119807263,10.067756690035452,0.3556462172827546,-0.15,0.65,0.36076272,47.775288,7.463112,0.1309817820966001,0.9817261,0.0632188573809185,11.881454839634111,53.3283614662054,0.0632188573809185,,Gaia DR3 1168197470623975168,Em*,0.22202625559609507,True
2152790754407152384,284.53358416893167,55.44952860986802,0.011603352931587,-0.05,0.65,0.3598932,42.35757,4.456272,0.4257016675243202,0.9491748,0.0424786426757509,85.49878093120874,21.15024302998118,0.0424786426757509,,,,,False
6385885400078029312,338.21853830762285,-67.8216406274454,0.4167162394498351,-0.25,0.5,0.35965082,53.57563,7.8824234,0.7940793721097081,1.0465707,0.0743758403636327,320.38447702547666,-44.31908224957476,0.0743758403636327,,,,,False
2642197536140774912,359.3819300643742,0.3730567227745064,0.3688782697228143,-0.1,0.65,0.35954976,44.760845,3.7105064,2.2242114262888117,1.018207,0.1174726501471055,95.51080530381444,-59.59751499058429,0.1174726501471055,,,,,False
4218284404438561024,307.631464591766,-5.229470901295234,0.299808140180918,-0.15,0.55,0.3593502,47.40191,5.6260605,1.158645700658963,1.0386726,0.1144810063882399,39.81488645227549,-24.38843738023738,0.1144810063882399,,,,,False
4835588577739753344,57.450259157561696,-44.54988683763482,0.2144275489110816,0.25,1.4,0.35874933,30.784527,3.6814842,0.2404749491002991,1.0796642,0.0318061692748177,251.07844192581547,-50.49365153361877,0.0318061692748177,,,,,False
1347285065563530368,263.65065976503115,41.18937649329565,0.0798591474540781,0.35,1.4,0.35863432,28.048433,2.4402905,-0.3503721434718919,0.9496666,0.0790594575023484,66.59087602847305,31.375429976490985,0.0790594575023484,,,,,False
1604524538255291392,216.78685107155204,50.84173483889322,0.2848499565927689,0.2,1.35,0.35821685,32.2175,4.9358063,0.5431313490299883,0.98624516,0.0295598001223427,91.97179198960212,60.14295249451592,0.0295598001223427,,,,,False
6817373757552843648,325.20215109905206,-22.67152751207381,0.0079920013524414,0.4,1.4,0.35813302,26.767096,1.9672508,0.1221398429120525,0.98640174,0.0434839985266304,27.93413653304372,-46.79428575232709,0.0434839985266304,,,,,False
5194278270339700736,103.44009521893643,-83.53516772143661,0.0919204385646086,0.3,1.25,0.35766566,29.194809,2.6459332,0.5224136909256882,0.9962657,0.1197930722144765,295.68061068884026,-26.87649382258768,0.1197930722144765,,,,,False
4730803401625826816,52.212491520991904,-55.98339059128306,0.0794902892330968,0.05,0.9,0.357516,37.444447,1.7376366,-0.2042851208903945,0.99654955,0.0561107731276857,269.651680019059,-49.72480363034437,0.0561107731276857,,,,,False
2906161587589428352,80.63412309226499,-30.19063945320277,0.2905784342503326,0.05,1.05,0.35733917,37.407413,7.287792,0.7496522572707423,0.9925207,0.0330825891920271,233.38892344754768,-31.351057496179333,0.0330825891920271,,,,,False
5552218508326051968,97.20020527901453,-47.84311448503541,0.3677637523454642,0.25,1.45,0.35681134,30.452826,6.459326,0.4608113016651544,0.9871968,0.0167423387487932,256.24047869945167,-23.386344379899345,0.0167423387487932,,,,,False
1186054982568036864,221.0227395793669,15.17881904956434,0.1710449837800158,0.15,1.15,0.3565482,33.55301,2.8360672,0.0664533841141046,1.0194762,0.0396262647011784,14.146060174883894,61.23939351452268,0.0396262647011784,,,,,False
4564763573735296128,252.13813806356032,20.703710210299747,0.3379364113745255,-0.05,0.9,0.35640737,41.541023,8.812897,0.6833511498154213,0.97642845,0.1260831245633607,39.79174770893656,35.90952307658995,0.1260831245633607,,,,,False
3558530045693520128,169.99277381377902,-17.37709820569948,0.0356251659033661,0.35,1.4,0.3563601,27.693832,1.7793694,0.5133611574472458,1.0744611,0.06730890036323,273.84960728966763,40.27329843296366,0.06730890036323,,,,,False
2339952406824104448,359.79024229785927,-23.27193615311029,0.2634179556784737,0.35,1.45,0.356251,27.67688,2.6141548,2.9311393658617524,1.0922433,0.050001776521399,48.12299883058653,-77.56968622589298,0.050001776521399,,,,,False
6372832380287305984,307.7072377485085,-73.77250242547703,0.1324736862970379,0.15,1.05,0.3561185,33.472187,1.2963982,0.1683652071117333,1.0234767,0.1159011616265271,320.4990842660267,-32.84217880758737,0.1159011616265271,,,,,False
3926312252777033600,177.72844738708656,16.5360306015088,0.0265469569350145,0.3,1.15,0.35595006,28.915403,5.2872143,0.4739773977461564,0.9297043,0.0514236404604508,246.91304011744276,72.43625235296392,0.0514236404604508,,,,,False
1111365226412875904,108.4764611938334,71.83618439048252,0.1886128967391922,-0.4,0.2,0.35579264,63.417877,6.8810043,0.2854020719135286,1.1006905,0.102602536385826,143.38769005693985,27.414016991664717,0.102602536385826,,,,,False
1637823969457166464,269.35446422519675,69.4739005318751,0.3328877513026649,0.15,1.3,0.3555734,33.369793,6.7792854,0.3436534708407976,1.0575477,0.0293513669240599,99.74957761565187,29.994051298351568,0.0293513669240599,,,,,False
3079825085508069632,128.27749782056114,3.1339369466597646,0.0134795251921495,-0.35,0.2,0.3553487,59.304714,7.778126,2.8728564924076623,1.0328255,0.0414100500043233,222.17529024442752,23.976217588643287,0.0414100500043233,,,,,False
2882480615388024704,91.07229077305472,-40.51363320811876,0.1247864583084847,-0.05,0.75,0.35531542,41.28686,2.1373901,0.3008630731659051,1.0397553,0.0872571442596939,247.21480643989543,-25.74948822092,0.0872571442596939,,,,,False
6140891772501111168,197.01207560460364,-40.25491175358435,0.3905809156531532,0.1,1.25,0.35489273,34.99646,9.52103,0.9709006858405418,1.0907227,0.1015724563246157,306.36139920195694,22.506205365431292,0.1015724563246157,,,,,False
363593896712889856,15.883878361301402,36.71995137823294,0.3246080178322668,-0.05,0.8,0.3544578,41.08779,5.625984,0.8752377338009089,1.0353462,0.0707548485811708,125.63093473544517,-26.088392117524386,0.0707548485811708,,,,,False
1335508093439519104,262.7192172956457,34.25177633726924,0.1904241029001179,0.25,1.25,0.354356,30.035156,2.2691307,0.5868285195856784,1.0227221,0.0397139881441679,58.49144618516959,30.65960987378383,0.0397139881441679,,,,,False
5736643682461190656,134.61173993022322,-12.12113858007466,0.3172576251058538,0.05,1.0,0.3539647,36.704247,5.4621506,1.25720741974614,1.0442911,0.0196750422753527,239.81599741664968,21.23323192966722,0.0196750422753527,,,,,False
5157294787988529536,43.49044553110844,-14.982874765797288,0.2549962803239625,0.25,1.45,0.35382816,29.945742,4.2793026,0.1717697035764341,1.093155,0.06929822199247,196.09654619162825,-59.054392719859806,0.06929822199247,,,,,False
2384567599381382784,346.4650520810939,-22.563678369740916,0.2054860745047761,0.25,1.45,0.35371602,29.926762,4.3573036,0.3583942381755609,0.95230216,0.06675340187794,37.900238767244986,-65.66520400437882,0.06675340187794,,,,,False
1372013563108357888,240.0615816789064,35.21076815007866,0.2121428245808392,0.05,0.9,0.35356054,36.620476,2.588791,0.3609435064134957,1.0716822,0.061309880874798,56.38070799049272,49.19621424341878,0.061309880874798,,Gaia DR3 1372013563108357888,*,0.44752179869685776,False
1199468199795864832,239.3225902764773,17.188240519518995,0.1779376555444773,-0.35,0.3,0.35239312,58.322292,5.6350784,-1.7130115186183823,1.0136669,0.0674401949889101,29.868694060183653,46.08854584232491,0.0674401949889101,,,,,False
4550776377082135424,264.41505635888177,18.65468662186085,0.4095390376743868,0.15,1.4,0.35073188,32.46725,10.913494,0.4199648342848752,0.9991706,0.0909865514266117,42.28188174164107,24.370665073435784,0.0909865514266117,,,,,False
4595923733267929856,267.184103977506,27.32480164519607,0.1000539393086175,0.3,1.4,0.35065946,28.062235,1.774004,0.5339408271233683,1.0248053,0.0875621846134235,52.20402222243435,25.020586782815837,0.0875621846134235,,,,,False
2896418437099406592,94.45947753931002,-30.8632128541446,0.2137960107180339,0.25,1.4,0.3503527,29.360352,3.468769,0.4208049852602178,1.082673,0.0437865082848383,238.1197490580435,-20.213356278102875,0.0437865082848383,,,,,False
4748566424288924928,44.67670033526747,-50.55752688155738,0.4000194986843155,0.2,1.45,0.34966436,30.697464,6.795986,0.9051920946742936,1.0321498,0.0461595213513531,265.72448947566727,-56.36566765722318,0.0461595213513531,,,,,False
6784645664377184384,320.5760534457969,-30.435094110163785,0.1064876805397183,0.3,1.45,0.34927303,27.840773,3.1434765,0.3263800046094307,0.96041507,0.0418795391888266,15.79371810600542,-44.46034624146029,0.0418795391888266,,,,,False
332690507508030080,32.052959044061055,39.7797729333056,0.2611349737614965,0.1,1.15,0.3490887,33.86113,5.6782837,0.4665962759454992,1.0919927,0.1316576402601533,138.60621632437915,-20.74376875239668,0.1316576402601533,,,,,False
6647233270984121856,295.5703048854833,-48.79880563595215,0.2119311033874602,0.2,1.3,0.3487628,30.539371,3.9253273,0.0621887938945404,1.0528541,0.0924789818790075,349.72557817672833,-28.168966962855112,0.0924789818790075,,,,,False
5054761446049205248,50.64652929235881,-32.17855836690238,0.3431166539895711,0.2,1.45,0.34778672,30.368668,7.1491776,0.3511866067368775,1.0543131,0.039966493870846,230.97773497303783,-56.9453031251325,0.039966493870846,,,,,False
4839428828258188544,64.79918758184388,-43.59463899150474,0.4661548704498157,0.15,1.4,0.34747136,31.866404,10.06378,2.718335042664155,1.0453377,0.0375467137824283,248.65487669724465,-45.38078535331822,0.0375467137824283,,,,,False
3202644172167851136,66.0141220599592,-5.618206853712881,0.2028085798965602,-0.1,0.65,0.34669554,41.617577,2.7399025,0.8951970723449696,0.97305745,0.0395719977059054,199.85509922168484,-35.15319712695569,0.0395719977059054,,,,,False
1222750564671206912,235.9746541975881,24.95027993853936,0.0209083077917497,-0.25,0.4,0.34615612,49.630558,3.8736572,0.5802953389368853,1.0286862,0.1010367963689699,39.70796905915362,51.38816770412434,0.1010367963689699,,,,,False
6797785893481884032,307.06556573313776,-28.941369268573816,0.3692896503387919,0.05,1.15,0.34595284,35.061478,10.369766,0.6166359480993676,1.0519339,0.0754341396028933,14.431942870311904,-32.68349788317393,0.0754341396028933,,,,,False
1117404809425256192,133.8137955681676,68.62128551138014,0.2350354344240131,0.25,1.3,0.34565547,28.57835,2.201826,2.462750885969193,0.95915914,0.0813154444007002,145.74362677258168,36.26204583760101,0.0813154444007002,,,,,False
323951898326756608,23.44141387855905,40.4959182132414,0.2917055511940765,0.15,1.25,0.3453979,31.487225,4.510029,0.5492619586146965,1.0581254,0.1053512788943331,131.57420247658595,-21.664458744794125,0.1053512788943331,,,,,False
1438190144326958336,253.7067932279827,60.953139366345546,0.188445788262805,0.2,1.3,0.34524179,29.925848,3.1244373,0.1201975304366336,1.0136619,0.0396025546073527,90.61127168585804,37.52659157805522,0.0396025546073527,,,,,False
5551453763629722496,102.54781369296194,-47.990249586206296,0.3456867507630257,0.05,1.1,0.34482563,34.833374,9.314453,0.2797836661926747,0.9329668,0.0931583705841366,257.5172175262324,-20.00182259637621,0.0931583705841366,,,,,False
5172744403827689856,41.14951921237135,-10.85516698826135,0.2117261782874191,0.35,1.45,0.34435892,25.859947,1.6113758,2.481461747494648,0.9975227,0.0685221468344338,186.9607586912667,-58.81930447437397,0.0685221468344338,,,,,False
1463463106286505472,198.70345437518696,31.27828409451296,0.0328872814552596,0.2,1.15,0.34423134,29.750935,1.1824112,-0.1238413498025323,1.0768149,0.0369701715219916,73.45891876663727,83.42601251146066,0.0369701715219916,,,,,False
629512845473991040,150.60613701633025,21.856754124065453,0.2667241919622105,0.1,1.25,0.34259436,32.612972,6.3661995,0.349556657155492,0.93140835,0.0547601784517191,211.27222191067696,51.366427994673415,0.0547601784517191,,,,,False
2357506659717447168,14.28925476901656,-17.851941038783625,0.364745040766337,-0.05,0.95,0.34229806,38.317104,7.7372093,1.1068578907370952,1.0232701,0.0434801623568136,131.3204122000655,-80.63040834080748,0.0434801623568136,,,,,False
3147769406548574720,120.23443346405352,10.765330687517352,0.1466727966542471,0.3,1.3,0.34216547,26.719206,2.5792828,0.4581177440895541,1.0025314,0.0412366975668688,210.9486283686313,20.25908454469076,0.0412366975668688,,,,,False
1025957362190215040,142.56852768039963,57.88405799943962,0.2208228188479708,0.1,1.05,0.34144965,32.395393,2.1263084,0.9891826860321464,0.9730729,0.064578188018217,157.260009689284,43.51114954042305,0.064578188018217,,,,,False
3090282708103692288,125.92235039895792,2.571587154532524,-0.0446466995368357,0.3,1.3,0.34136024,26.593594,1.7087669,2.637184566532798,1.0441982,0.0381756163754408,221.5019216990179,21.638706027253363,0.0381756163754408,,LEDA 4163723,G,2.8949737445703394,False
4619147858384858496,57.82623597477613,-81.8104599321885,-0.0893555986729106,0.3,1.3,0.34020987,26.414658,0.97522545,1.4657059534858623,0.9956382,0.1429163348592066,296.0571568305908,-32.75383812747542,0.1429163348592066,,,,,False
3796689040272416640,172.3841910737633,-1.5147008599445393,0.0025285583822789,0.3,1.4,0.34006208,26.391712,2.2234917,0.2702230074296419,1.0412062,0.0451727744752274,265.11628787621885,55.22688160615554,0.0451727744752274,,,,,False
3492971733606634240,179.95010954344397,-23.072166759836826,0.3203522235996319,-0.25,0.6,0.33996433,47.870934,10.770172,0.5320463808154772,1.0206523,0.0788664594852788,287.7543860577216,38.27296586698475,0.0788664594852788,,,,,False
1328587423656323200,244.4805335720938,33.25162014619354,0.269695041097381,0.15,1.25,0.33922222,30.371317,4.473749,0.0954120399613975,0.95934385,0.0433213078708368,53.90110957431551,45.4069709241864,0.0433213078708368,,,,,False
2791124114084213632,15.337231722525967,20.97416912929196,0.2513294054738555,0.1,1.1,0.33839884,31.819084,3.5587463,-0.1631688449561474,0.9521128,0.0926184469477386,126.03780009553309,-41.83780416662108,0.0926184469477386,,,,,False
3989448576970460416,160.64439714017507,22.236254738684053,0.2402256464974748,0.25,1.4,0.3378286,27.298773,2.9517536,0.2135886789630454,0.97189736,0.0404720360832676,215.28775743704708,60.40469893807372,0.0404720360832676,,,,,False
3538037966450649600,169.21601033903423,-22.83484225133803,0.1780828004018424,0.05,1.0,0.33770987,33.410576,3.1351967,1.149189885087098,1.0313327,0.1183172999970311,276.0891338195869,35.05966605865182,0.1183172999970311,,,,,False
