source_id,nss_solution_type,ra,dec,l,b,dist_pc,period,period_error,eccentricity,eccentricity_error,a0_mas,significance,goodness_of_fit,m1,m2,m2_min,q_dark,amrf,p_ts99_required,mp_violation,phot_g_mean_mag,bp_rp,ruwe,combination_method,box
4539179720566144000,AstroSpectroSB1,281.26290408899615,28.275906269581807,57.92699326135977,13.759421305630989,210.7109248144669,1868.6782411836025,123.00102,0.6349873804824324,0.015693557,5.266304966610807,16.76179,0.7957147,0.84449637,0.45541728,0.44210601478442296,0.5235144055367453,0.3953947756010606,733.1215771346062,2.5489336277446655,12.1684475,1.0693703,11.040396,AstroSpectroSB1+M1,anomalous
6406193281060627712,AstroSpectroSB1,332.03775250537814,-61.650874595178834,329.54934182401774,-46.145598671577,273.0994633871223,908.5544136078579,8.423462,0.1728281231683691,0.011619271,2.2289767122152546,101.1093,4.7775016,0.9033292,0.34848297,0.3945196536000787,0.4367396253754168,0.34300771155984283,357.076883754391,2.544422377766663,12.164981,0.95539284,10.207789,AstroSpectroSB1+M1,marginal
2131010833512143744,Orbital,287.8495284563596,48.41464317429926,79.23528389004859,16.838742138797077,227.8670042676082,1095.7560152705594,185.72662,0.833130926474469,0.03073179,3.026720917377963,6.748561,4.112346,0.94982916,,0.40621265567527276,0.42766917702981544,0.33730509041748014,430.80525894484407,2.5435065903196157,11.543922,0.93855095,4.4988728,Orbital+M1,marginal
6501113398331965696,AstroSpectroSB1,352.2304289025745,-53.128448517279885,327.80794037862523,-59.83160385717681,280.52908340058417,926.5091473517274,15.0491085,0.44221986981399897,0.0123662455,2.289818986574972,75.39742,4.4549217,0.8311546,0.57176167,0.39581848720445306,0.47622727998232595,0.36732074117262214,364.742542157228,2.540172972069546,12.812154,1.0364599,7.365395,AstroSpectroSB1+M1,marginal
6373344752705910912,Orbital,314.59551547381693,-72.38935759660393,321.28303418534483,-35.18708303486753,223.70026675450748,1460.846707553886,114.86122,0.39499432383862376,0.032737695,3.8245901958996384,12.68321,10.455404,0.97606057,,0.42519321711079544,0.43562175390578317,0.34230733515695133,575.1328759707728,2.5400160008034796,11.568374,0.84711075,10.638345,Orbital+M1,marginal
2751768989450341248,Orbital,3.085494992811239,8.005873585437218,106.47078429743145,-53.61169564871776,227.09227109781244,947.8132338286675,18.93405,0.5240652594068725,0.02405235,2.883341802678197,51.314587,3.870777,0.82932794,,0.3973390379710529,0.47910967224892875,0.36906371902637286,373.8787374091385,2.5350819369850064,12.5325985,1.0647955,9.086838,Orbital+M1,marginal
5619781260172885888,AstroSpectroSB1,110.33442716554156,-21.623307269330343,235.5017624515834,-3.462671708999188,253.90053644121213,1430.5369922538155,176.1194,0.3603702272670242,0.062292106,3.3726334873598103,11.394566,4.761002,0.9408842,0.32046387,0.4240716639025643,0.4507161201235751,0.3517073680026407,565.6828650107404,2.528867463974986,12.082912,0.8856602,10.734005,AstroSpectroSB1+M1,marginal
5418992776035498496,AstroSpectroSB1,148.26701141870024,-42.898197965007725,271.5658304305401,8.852722643837696,256.39181552239586,1258.5564701057715,45.87116,0.7155804956273158,0.010500632,3.0052605937638126,28.506815,5.301306,0.94912976,0.4292753,0.4155442214229984,0.43781602771240025,0.34368146371707736,497.71688156821637,2.5286593979699594,11.873497,0.877635,5.4375124,AstroSpectroSB1+M1,marginal
709582374586958976,Orbital,129.86878816400514,31.666153387110672,191.93940467801204,35.68857541442632,195.45412695510166,1064.1766756055392,42.964108,0.3357195714470379,0.016342882,3.304206909146288,21.788887,13.505416,1.0407959,,0.4047471088130401,0.3888822968547361,0.3123977363441598,420.9671432861069,2.527932862642157,10.461455,0.77003956,8.769874,Orbital+M1,marginal
4129204476320697856,Orbital,254.5266148749923,-18.72633253609176,2.449969584804855,14.692406058508531,235.8146007769074,909.3350807211549,24.149246,0.3319486709663302,0.010295368,2.7794607551500743,63.944893,-1.663584,0.7698118,,0.39501822173085965,0.5131360899902144,0.389326441927648,360.00444181306176,2.5258996142979315,13.371677,1.5856562,11.788297,Orbital+M1,marginal
5296008728277089536,AstroSpectroSB1,118.75697518490422,-55.82361458592261,269.11331463159127,-13.904108881877782,238.06005108425452,1004.8012343394355,63.51242,0.2458212528034951,0.085124515,2.504687571738228,35.57222,7.853098,1.1173131,0.3933229,0.40123540443635897,0.3591073869134084,0.2926769294785243,398.10369919985965,2.5239685950142254,10.402251,0.7318287,8.7513485,AstroSpectroSB1+M1,marginal
6737716717104132352,AstroSpectroSB1,292.2683318515462,-40.172191356959395,358.48008198084716,-23.911327093525482,264.7165467595375,1284.3484631167596,79.46705,0.3453150797462353,0.041995943,2.9982923613974806,15.238074,1.8863888,0.9223715,,0.4170702259571467,0.4521716281689925,0.3526073361704277,509.38636471074767,2.521364041312865,12.096114,0.97749424,10.770606,Orbital+M1,marginal
6589481182215705472,Orbital,325.83636597481006,-36.08189502384921,8.154238620329224,-49.36505288322769,153.77811486648153,869.1515199289736,23.921673,0.48422683495883007,0.03252088,3.680835888087759,58.328217,11.930949,0.9810621,,0.3923846707012159,0.3999590494896331,0.31959892225092446,344.74916897072234,2.5211127340028074,10.686437,0.83590984,6.4319267,Orbital+M1,marginal
6580648083755897984,Orbital,319.08787640319,-41.94064982839072,359.61650753968735,-44.10784077333202,94.05454151996359,1862.9787472851554,131.49959,0.5598686498230109,0.022822503,11.57314621256482,15.7813015,11.074752,0.88059276,,0.44280566687560785,0.502849540977252,0.38326078901939664,740.3147833304042,2.5164683851162586,10.148075,1.0157595,25.758106,Orbital+M1,anomalous
3351740869472059264,Orbital,102.3378188309461,12.54223404068118,201.50337317442902,5.227552652162201,235.6849603785592,1199.083504569093,142.09097,0.5415635008407345,0.12198647,2.6317124705833237,10.672878,5.2207317,1.369638,,0.4128008617129725,0.3013941434987596,0.2528495841991685,477.2619632091097,2.5124221014942294,10.000081,0.5186949,6.684224,Orbital+M1,marginal
3255908741664845824,Orbital,63.78554632409133,1.2930707494162872,191.32338338360648,-33.40454075157041,287.6618126059609,1028.3410832819573,61.542892,0.5697677295625753,0.050873715,2.367085010793317,18.147295,6.5460777,0.8791108,,0.4030509792846252,0.4584757385074276,0.35649235378470756,409.8002547308596,2.509371508217657,12.747817,1.0606403,5.6086545,Orbital+M1,marginal
4175134448570791040,OrbitalTargetedSearch,266.7413450888887,-6.209622566631945,19.83957799496317,11.321005291398173,49.80868417198464,1282.4600404780047,187.8789,0.2722089257133089,0.053166714,15.579005170703741,5.4202547,-1.7482189,0.96771,0.54374105,0.41737528195169854,0.43130201622400743,0.33959448835377287,511.7444563515319,2.5060555606625785,8.053742,0.8374443,9.353385,AstroSpectroSB1+M1,marginal
6333359500532116480,AstroSpectroSB1,224.26903232101384,-7.310378580220932,348.92798918652994,44.05727821013581,128.6757444010555,1066.1782209034118,39.271946,0.474677429136908,0.025363538,5.51691736856133,60.649837,3.1741903,0.85452795,0.52528965,0.4054556722709257,0.4744791228125589,0.3662615730350287,425.7016110432897,2.5045200517105677,11.1412735,1.1273012,17.914408,AstroSpectroSB1+M1,marginal
5716441633779510400,Orbital,114.568722083727,-19.38109730013478,235.43342886625913,1.092432693958998,291.0967812658406,848.2551189409442,15.932543,0.38623876880281793,0.02446578,2.1189226684293097,44.527428,-0.0488313,0.78246564,,0.3913842857054718,0.5001935769869814,0.38168630369799217,339.0879686349476,2.5015783436838817,13.517492,1.2340593,7.3311605,Orbital+M1,marginal
4785906698162512128,Orbital,75.79176965358461,-47.744393469413936,253.86009504241846,-37.57677088988959,131.13221656857004,970.5623518508819,12.403436,0.9519083664410942,0.049326394,4.336152752168456,19.213278,8.14579,1.1671864,,0.39986566138607904,0.3425893828374158,0.2815000182441655,389.4525165210658,2.4921198623154446,9.57126,0.6589117,7.8782105,Orbital+M1,marginal
2912727385696657920,Orbital,91.25424015077324,-25.58015163280924,231.7756426983016,-21.00009625193727,251.82391012746842,1555.23301971159,109.00091,0.8035967963894112,0.024060933,3.661157779476617,24.389488,10.341576,0.9306889,,0.43119280679088995,0.4633049761522241,0.35945434018352307,627.7897488570359,2.477315092422379,12.102565,0.8980522,8.702083,Orbital+M1,anomalous
1863789723696710656,Orbital,308.10605761345136,32.987055858411985,73.41959471451395,-4.022029875316522,131.12302521925994,1314.2322883052966,65.35247,0.35729883947741337,0.018373346,6.9822295210478105,18.605457,6.4578753,0.69743556,,0.41980757659492435,0.6019302742374315,0.43966016053800555,530.8513959762597,2.4757065692336817,12.412666,1.7030869,14.183916,Orbital+M1,marginal
4500616931501527936,Orbital,265.0175892379834,14.7018917281464,38.559984192970354,22.301529518727232,80.13176144321869,998.7028145035425,17.158134,0.44964451845516906,0.014455635,8.525084205980972,102.629814,8.108984,0.832595,,0.4020744384317151,0.4829171961256308,0.37135966912876406,403.4763105739341,2.4752452333147263,10.2500105,1.1102123,33.20995,Orbital+M1,marginal
