source_id,ra,dec,residual,alpha,alpha_upper_2sig,deficit_G_mag,dchi2,chi2_fit,cstar_nsigma,ruwe,A_0
654297143235692544,120.22590353938344,14.132273707624526,0.2170037007695802,0.05,1.1,0.31403866,28.891008,3.6885624,0.3685052854218306,1.0535368,0.05198089317747617
666668573194944768,118.22357444114166,15.570607871031228,0.1847345948281296,-0.95,0.1,0.17691839,33.914757,4.677471,0.45657215092321746,1.0459274,0.045791963213831666
674327290156290944,119.65908872401351,22.57419702692678,0.0675162182151432,-1.0,-0.2,0.15215713,27.024662,4.2843494,0.2678293938954836,1.0788506,0.05243864126262201
655915315114918144,124.80294490430802,16.26716289582415,0.3069039985541764,-0.1,0.85,0.33092877,37.91834,7.2387505,0.9230608089416474,0.95208645,0.03398255597512333
660150324666148480,131.0177515101711,18.218941067918234,0.08676939655270388,-0.6,0.3,0.23094818,34.95627,2.3880653,0.26342750843984863,1.059692,0.04918878953911506
698505550850715392,137.59971100151782,29.045043590684173,0.04525853469704799,-1.0,-0.2,0.1558579,28.35524,5.700714,0.43841795671001926,0.9936811,0.061624981088147034
689580780608524160,132.26002575416348,24.067559397820304,0.2876658250696309,-0.25,0.6,0.31436956,40.934193,6.712738,0.9336838818276841,0.96916205,0.07492749331736906
701522164080721664,139.10507306653187,32.18000966655877,0.32184740403531453,-0.15,1.15,0.26758164,26.282864,6.2624016,0.6015031792653895,0.91951525,0.04904789924667703
718015938009403648,132.89601728562204,37.50053377398039,0.2041771719447869,0.35,1.45,0.37899917,31.324305,3.5028973,0.22926307434302642,1.0261395,0.061945101895887915
708040962362998144,127.09106714908268,30.450522575362957,0.2479280908859618,-0.5,0.6,0.21877305,27.37042,5.085722,0.11859174221112817,1.0645536,0.06635283888002325
695555458074461696,139.83418379070088,28.389120851329444,0.0002296036114799449,-1.0,-0.2,0.16729835,32.67074,3.7758636,0.30290564879146065,1.0677567,0.054331945267807304
743534743894939520,148.9475109684989,28.90534890564785,0.35757998548785963,-0.25,1.25,0.25039172,25.968395,11.8839,0.5492597124852316,1.08323,0.03466281120680418
729573317044369664,157.27258608493108,29.720585675273423,-0.030139116347922545,-1.0,-0.7,0.1803029,37.94732,12.974037,-0.3953624489048249,0.98576576,0.0264096741372972
721207029989337728,159.173057404883,21.605604260016236,0.13670538513453057,-1.0,-0.6,0.14711758,25.264156,8.906071,0.7715759899214104,1.0323223,0.032303096818012106
751570004935632128,160.2536930115087,36.25590240188882,0.398306288787297,0.25,1.3,0.38769868,35.953316,5.886772,0.5457442587633011,0.9895859,0.02902302191897701
746676181759635200,151.62863160530503,32.90793635855498,0.10668122884524145,0.3,1.3,0.36633506,30.62726,2.3097973,0.7230558392901567,1.0219386,0.02621287400232273
791517946729410048,173.77621185035034,50.00615344814258,0.013042701411650093,-0.05,0.8,0.3111199,31.654785,1.3275108,0.3987669312615974,1.0788678,0.034649323980222906
766722516412191488,175.68855665774765,39.77048724358949,0.22081518674978362,-1.0,-0.35,0.17757855,36.809227,4.361828,0.629286746007923,1.0410708,0.030510978256884435
784972485288320640,169.91323231001235,44.84687031598276,0.24034832715570964,-0.75,0.5,0.1758735,25.035852,5.489012,0.48686764149248696,1.0320027,0.029090569108652455
793285476093594240,147.15764097836808,32.01839131287917,0.0417286866699591,-0.25,0.5,0.32205325,42.95963,2.9090424,0.5152566905458968,1.0659295,0.02605979799714344
