chi2,T,beta,T_blackbody,chi2_blackbody,chi2_dust,n_bands,ra,dec,glon,glat,excluded
16.50747640233438,39.5,0.24999999999999978,39.5,18.50938226684061,23.387483598952628,4,285.1566651,27.3307546,58.5088135,10.2336804,True
246.3279216768437,2.75,-0.5,2.25,315.44222139923625,1205.261958051618,5,336.4382081,-4.9544753,58.9468245,-48.8382637,False
5.167978442092233,2.25,-0.5,2.0,8.995480969920585,113.64374015949052,3,334.7029165,-3.5632663,59.0669108,-46.6193854,False
25.833567709086903,15.5,-0.5,10.75,38.23215955531572,56.555241456326215,5,267.0193642,34.0469552,59.3008232,27.1663666,False
2.3555863266375554,3.0,-0.5,2.5,3.144567444017867,11.674876328159462,3,331.6640235,-0.5241007,59.88929,-42.3633377,False
2.3676386184137943,2.75,-0.5,2.25,3.4944888197263144,33.63389250273714,3,352.9271977,-15.9380523,60.0395894,-68.3918515,False
26.891245010526276,9.75,-0.5,6.75,35.08425448259588,54.94220786254811,5,282.3037585,30.4175173,60.3215204,13.7866579,True
8.880418418423833,2.5,-0.5,2.25,11.070407269204784,46.85201209129295,3,263.9375568,36.274519,61.0408556,30.1625998,False
773.0424213997203,3.0,-0.5,2.5,1004.5375296533023,2414.1255244055214,6,248.8029868,38.1281277,61.0760233,42.3450347,False
6.742157396793921,2.0,-0.5,2.0,12.56423226662595,62.176488744990884,3,278.7627776,32.6795455,61.288418,17.4407861,False
6.757144409493813,3.5,-0.5,2.75,7.922838950566208,12.681383577927548,3,316.5372208,12.6714619,61.4916099,-22.4249144,False
29.706151379352356,2.5,-0.5,2.25,36.89617384071181,111.68836489863152,4,226.5508568,37.4953691,61.6082369,59.8911,False
19.11319113052606,3.5,-0.5,2.75,27.686076801007964,74.83885329351924,4,282.0749496,32.3073793,62.0320709,14.7146395,True
4.8667160761605075,2.75,-0.5,2.25,5.822716184963827,16.968159241258455,3,320.804609,10.1568686,62.0818658,-27.2757409,False
21.56985313144647,39.5,0.24999999999999978,39.5,28.268658436383205,38.882225951361605,4,310.1927047,18.1719838,62.3780431,-14.2445874,True
1.4694770231201404,3.5,-0.5,2.75,2.2681164334335486,8.598226009032311,3,282.1555281,32.6913738,62.4250058,14.8023448,False
22.404649682918855,2.75,-0.5,2.25,27.15168388843136,78.43929892894225,4,253.2246876,39.028944,62.6415031,38.9763279,False
19.824207360943483,3.25,-0.5,2.5,23.772433793895566,40.71344957702283,4,260.0259042,38.4430104,62.8119679,33.6419097,False
3.9374110400688993,2.5,-0.5,2.0,6.000494052298113,38.86953619109023,3,285.7354966,31.9986168,63.0330257,11.7566307,True
81.58653279706539,39.5,0.34999999999999987,39.5,120.22040672110285,155.71873384457967,6,283.4028078,33.0205064,63.1641905,13.9696033,True
22.298865050502883,3.0,-0.5,2.5,31.684644531244352,103.67723333662062,4,250.1176811,39.7927917,63.3936886,41.4289225,False
1.4155049003359217,2.25,-0.5,2.0,2.2209647692719545,23.866730281816334,3,262.2176582,38.6382866,63.4076869,31.9907722,False
780.9012797854421,3.0,-0.5,2.5,1008.0892305382278,2372.5575834400215,6,250.7447654,39.8039457,63.4466374,40.9486545,False
2.2870886416829452,3.25,-0.5,2.75,3.625058886611714,18.28667284955735,3,312.9046623,17.7135857,63.5630267,-16.6029855,False
54.51332538826652,4.25,-0.5,3.0,71.33942977423128,118.82228207561485,5,253.449138,39.7797912,63.6234738,38.8750527,False
142.63992963490367,2.5,-0.5,2.0,190.24962878375842,793.8119529680077,4,327.0342811,6.964645,63.6684768,-34.0779679,True
3.573445473173088,2.75,-0.5,2.25,4.598005491235247,20.669547195948148,3,242.1076381,40.1830567,63.8657398,47.5671606,False
0.2009979851677041,3.0,-0.4,2.5,0.5093432298993719,11.802332110352104,3,255.3322521,39.8988078,63.9572653,37.4481844,False
89.19734399379237,3.5,-0.5,2.75,127.08905798971017,268.91817436714206,5,263.5903807,38.9646737,64.0260621,31.0043845,False
31.081640297774012,39.5,0.8499999999999996,39.5,283.6100834911707,52.93138305259987,6,306.5896294,22.9038487,64.3649137,-8.7693796,True
1.6583600641976242,2.25,-0.5,2.0,2.7285715464707763,28.845350337244952,3,327.8938339,7.180084,64.5310825,-34.5943961,False
5.793336493393255,4.5,-0.5,3.5,10.218307843778518,25.79829484870463,4,293.6772184,30.4981551,64.7646912,5.019182,True
13.25529248952967,3.5,-0.5,2.75,16.388015673659694,28.251617798146402,4,202.493751,31.8956012,64.8688903,80.361354,False
0.6723471962650491,2.75,-0.5,2.25,1.2296360974429077,16.96567140779932,3,261.0392833,40.0630637,64.8818283,33.1382811,False
174.65425936041845,3.25,-0.5,2.5,240.61330084912308,593.5246644502092,5,357.0115361,-16.509206,65.5653177,-71.8860679,False
15.604453412963876,4.0,-0.5,3.25,28.199734917768524,75.60789819920672,4,356.2833149,-15.9170337,65.6426023,-70.9700873,False
20.297336095491616,3.25,-0.5,2.75,28.40532345465302,69.01558144696986,4,326.7989175,9.492698,65.7974569,-32.269507,True
0.16976999526237613,2.5,-0.45,2.25,0.7441015556971405,26.061306472672886,3,336.6913502,0.8971848,65.8495993,-45.3366585,False
13.307483021509391,3.25,-0.5,2.75,21.868149837615626,68.54193209210283,4,9.5435982,-24.9825848,67.9590787,-86.3291158,False
2.376357143671928,3.25,-0.5,2.5,3.376357144498945,18.63190089519744,3,257.435946,43.3107974,68.3909183,36.2138471,False
27.555730429078352,4.0,-0.5,3.0,33.71388476530851,52.35756382343314,4,333.2089609,6.7537296,68.510777,-38.8193852,True
4.053447071514965,2.25,-0.5,2.0,7.791769135928806,125.4350392252488,3,324.7495441,14.3951475,68.5285653,-27.5311059,False
20.926253923388245,19.0,0.9499999999999997,39.5,52.663347492238024,23.16562060612708,6,282.1295657,39.2386685,68.7275576,17.2903886,True
0.18106371665330712,2.5,-0.4,2.25,0.4242534233597687,13.11054147188752,3,288.1208151,37.6700812,69.1366492,12.3603638,True
0.5943507740130006,3.0,-0.5,2.5,1.0596268688313353,10.438439401098544,3,267.2105596,43.3718703,69.6337075,29.1859644,False
