source_id,ra,dec,dist_pc,phot_g_mean_mag,bp_rp,M_G,M_Ks,residual,resid_nsigma,W1,W2,W1_W2,w12_nsigma,ruwe,astrometric_excess_noise,phot_variable_flag,non_single_star,teff_gspphot
3988987164339438208,165.0156786023955,22.831702302659366,6.747704332494582,8.977005,2.4295382,9.831224781695767,6.349219662372037,-0.015096804880251113,-0.08544949199017647,5.311,5.031,0.2799997329711914,0.25976822502667307,1.1143636,0.1597789,NOT_AVAILABLE,0,3181.3076
6697578465310949376,302.8022690433109,-36.10821653736984,6.01224558742964,5.033037,1.101397,6.137853624258991,4.1128163355932195,-0.018928865244586035,-0.10713935378579789,2.049,1.897,0.1520000696182251,-0.3235726530527394,0.94949293,0.5466731,NOT_AVAILABLE,0,
2940856402123426176,92.64357908167638,-21.86782311323394,5.761231991098029,7.3134713,2.0742784,8.510894499373201,5.3634230714557205,-0.0218962731304444,-0.12393519226854466,4.042,3.64,0.40199971199035645,0.8157663661347556,1.0134844,0.12288034,NOT_AVAILABLE,0,
114207651462714880,41.068881780380345,25.52175109435131,7.68074910700861,9.467294,2.5002089,10.040275844125652,6.533982070474528,-0.027242939712415648,-0.1541978834071147,5.802,5.554,0.2480001449584961,0.11393449952670255,1.080172,0.14535306,NOT_AVAILABLE,0,3179.169
2976850598890749824,75.83262223513711,-17.375510085672932,9.235891852986798,10.561693,2.5987225,10.734298996854191,7.108605675626164,-0.034247854256813426,-0.19384643116283243,6.803,6.615,0.18800020217895508,-0.15950699546548602,1.16032,0.33525512,NOT_AVAILABLE,0,
3209938366665770752,82.86754111476276,-3.6865276019053095,5.704079110514413,7.1082892,2.121859,8.327361540967924,5.258072333509428,-0.038325187400072735,-0.2169245624978929,3.79,3.469,0.3209998607635498,0.4466206738632755,0.96368384,0.104163714,NOT_AVAILABLE,0,
2195886971653527168,313.3324563031005,62.150957701503515,7.03956239488709,7.756715,2.0436773,8.51898650767452,5.38027171733028,-0.03990320855260876,-0.2258563269939916,4.518,4.111,0.4070000648498535,0.8385547872239766,0.86993074,0.082130596,NOT_AVAILABLE,0,3473.9587
3101920046552857728,103.07260095888746,-5.19006973623282,8.749587508307417,9.097528,2.329884,9.38759056229496,6.013062154244424,-0.04718409494819298,-0.2670669042436666,5.599,5.316,0.28299999237060547,0.27344149499218856,1.1511182,0.1485648,NOT_AVAILABLE,0,3295.0776
6109610086872510592,210.96248100755366,-42.699347027825176,9.940109628042029,11.695198,2.9163027,11.708242188105944,7.903043995509508,-0.05243369426673716,-0.2967801845357356,7.686,7.494,0.1919999122619629,-0.14127886633790432,1.3287231,0.2319029,NOT_AVAILABLE,0,
1143321672882274560,92.58432174711153,82.10081629100655,9.461601958357154,9.470075,2.362997,9.590251285160619,6.181176501835424,-0.05276382442961136,-0.2986487557289115,5.98,5.72,0.26000022888183594,0.1686232331491061,1.0745975,0.122372836,NOT_AVAILABLE,0,3250.4275
3089711447388931584,124.03158305457569,1.3028427269823109,8.938964836160245,9.133169,2.2976866,9.37673302986415,6.009563649676162,-0.053635973184645636,-0.30358520874984396,5.676,5.342,0.3340001106262207,0.5058675263274891,1.080424,0.1352913,NOT_AVAILABLE,0,3286.0022
5951824121022278144,262.1701639221161,-46.89910489864381,4.552775172255158,8.336431,2.4648557,10.045049528324228,6.563618997776132,-0.05793374499435089,-0.32791104595460396,4.763,4.312,0.4510002136230469,1.0390794194661799,1.054375,0.16256091,NOT_AVAILABLE,0,3274.975
425040000962497792,12.281184764215306,57.815739188554126,5.927030155764452,6.762044,1.7540107,7.897858268620616,5.016814357640391,-0.058833019541169485,-0.3330010337894383,,,,,1.0389044,0.14002885,NOT_AVAILABLE,0,
3340477717172813568,85.547707594821,12.482359917793618,5.791185005001267,10.11378,2.8699055,11.299942826108031,7.575162743405395,-0.06080304892291899,-0.34415160579533527,6.234,5.896,0.3380002975463867,0.5240978285749001,1.114727,0.19374153,NOT_AVAILABLE,0,3000.0286
2396530698208685312,345.06283531994274,-22.524089212751498,8.232325349913523,7.259579,1.7334809,7.681966552393927,4.900387534754767,-0.0641337611075663,-0.36300378454448984,4.324,4.133,0.19099998474121094,-0.14583589861979976,1.0888942,0.12531129,NOT_AVAILABLE,0,3828.1167
6604147121141267712,344.10194140173917,-31.56626896213439,7.601527372616974,6.0918646,1.3403125,6.687360267331982,4.40049574821272,-0.07083485339825302,-0.40093266661989646,3.897,2.35,1.5470001697540283,6.033948624875133,0.9246975,0.12897246,NOT_AVAILABLE,0,4463.109
3855208897392952192,157.22878342623204,0.8377468877660948,7.037538214799483,8.675959,2.2955694,9.438854802700273,6.073896039577716,-0.07201470177131242,-0.40761073160802164,5.18,4.874,0.305999755859375,0.378259756835271,0.8839424,0.10307462,NOT_AVAILABLE,0,3291.319
272855565763652480,69.42278387138005,52.89150297231415,9.909225555145325,7.9525313,1.7984858,7.97233276776858,5.066801361365992,-0.07215027258900353,-0.40837807659209524,4.973,4.828,0.14499998092651367,-0.3554745954257939,1.1722351,0.16702637,NOT_AVAILABLE,0,3760.6282
96331172942614528,25.62258568627586,20.26551918225611,7.643894261271839,4.99968,1.0224853,5.583106688331942,3.8684267318957843,-0.07681667075828003,-0.43479037748300625,3.274,3.018,0.2560000419616699,0.15039293090169517,1.2618266,0.781355,NOT_AVAILABLE,0,5092.744
4339465360510320128,253.85142032580904,-8.32657626383978,6.498764777856453,10.444497,2.7784386,11.38034301842924,7.659845887081583,-0.0868589336569805,-0.4916306340758621,6.588,6.374,0.21399974822998047,-0.041017636776717284,1.08038,0.36576542,VARIABLE,0,3028.3591
3478160727866058368,173.8619077285848,-32.543748247776854,9.076792989426956,8.896746,2.2076273,9.107083527822418,5.833337991018218,-0.09643692524576153,-0.5458430665766065,5.447,5.213,0.23400020599365234,0.050131701340508136,1.0137056,0.13033238,NOT_AVAILABLE,0,3580.5154
5918660719983560192,266.6334444727895,-57.32506180218072,5.889136001075998,9.592273,2.5847359,10.742014839292718,7.16574187481518,-0.09836686113255055,-0.5567667052145717,5.919,5.578,0.3410000801086426,0.5377689254205863,0.97503436,0.33651322,NOT_AVAILABLE,0,3104.3184
1022456104850892928,138.5913117966687,52.68342944184038,6.333824560707982,7.054455,1.8464499,8.046124654617959,5.127670007553751,-0.10310618591848097,-0.5835917783705461,2.885,3.11,-0.22499990463256836,-2.041698234437538,1.118406,0.13858826,NOT_AVAILABLE,0,
19316224572460416,39.02838450657828,6.8933391075785275,7.228567098899183,5.4983196,1.1986432,6.203058542366435,4.185738863106181,-0.10606036920528794,-0.6003127642417847,2.598,3.149,-0.5509998798370361,-3.5273983277669934,7.2789974,1.8008233,NOT_AVAILABLE,0,
3243715604392800512,57.6825473764549,-6.100991036847448,9.92754075955262,11.477213,2.8147955,11.493004511760999,7.766791533397962,-0.10611892845608573,-0.6006442157159004,7.5,7.344,0.15600013732910156,-0.30534289408528575,1.6850219,0.2866435,NOT_AVAILABLE,0,3201.4258
4025850731201819392,175.26250050618376,34.19993957543697,9.576235269966132,5.1109953,0.9060354,5.2050212560514515,3.682026022515685,-0.10631322671790944,-0.601743964165927,3.572,3.31,0.26200008392333984,0.17773729771289695,1.1399417,0.6723929,NOT_AVAILABLE,0,5394.317
6583272171336048640,319.2950181380955,-38.872456400701786,3.9696335386096013,5.984104,1.8535872,7.990352075456417,5.1062478235948445,-0.12228403482456418,-0.6921404056786254,2.094,1.844,0.25000011920928955,0.1230491073704507,0.8343736,0.19933948,NOT_AVAILABLE,0,
3738099879558957952,202.50420163284346,10.372389574126087,7.627686798494671,8.205292,2.0878701,8.79332748747623,5.624035514362217,-0.1251220041250356,-0.7082036082524515,4.823,4.564,0.2589998245239258,0.16406402774738144,1.0927536,0.14391011,NOT_AVAILABLE,0,3391.0374
1129149723913123456,176.9394079814786,78.69329745305299,5.254166557993327,9.551337,2.701994,10.948818062732235,7.351480816791073,-0.12722464169927328,-0.720104756474424,5.816,5.452,0.3639998435974121,0.6425871872636687,1.284949,0.19773406,NOT_AVAILABLE,0,3056.1953
5664814198431308288,144.00748512333524,-21.665200855258018,9.435839717133272,9.891662,2.3962393,10.017758868541412,6.601097129192047,-0.130114134784451,-0.7364595890496634,6.312,6.061,0.25099992752075195,0.12760559637238883,1.1187094,0.14056304,NOT_AVAILABLE,0,3204.3516
4109034455276324608,259.05329410009625,-26.551146094884785,5.953738988087766,5.889863,1.4148359,7.015914057929605,4.592051123817056,-0.13437900065819441,-0.7605991752209297,3.414,3.099,0.315000057220459,0.4192773936119883,0.73806286,0.1280463,NOT_AVAILABLE,0,4381.2256
4031586157514097024,177.77908194992455,35.273139643103185,8.76536231551445,8.854014,2.1624355,9.140165035033796,5.892150584960554,-0.14022145876803904,-0.7936680981764873,5.459,5.198,0.2610001564025879,0.17318026543100154,1.0395293,0.12637511,VARIABLE,0,3590.288
3741297293732404352,206.4405658448607,14.885052704598573,5.434894991256834,7.6105833,2.1149225,8.93462751831473,5.739044174808871,-0.14284598750922228,-0.8085232048978503,4.191,3.765,0.42599987983703613,0.9251438333795627,1.0476037,0.14070432,NOT_AVAILABLE,0,3424.9907
2154880616774131840,280.6830708352289,59.638357907754816,3.5231101472943926,7.854393,2.4610577,10.11976189901021,6.697369053856403,-0.14377848435771412,-0.813801234429139,4.065,3.494,0.5710000991821289,1.585962409450557,1.0079373,0.22153914,NOT_AVAILABLE,0,3352.192
2009481748875806976,348.33773395483047,57.16966644274312,6.541762445733662,5.2318964,1.2163415,6.153422553830451,4.182526071362799,-0.14896933037351978,-0.8431819648928454,2.271,2.934,-0.6630001068115234,-4.037823972936293,0.99794143,0.4238927,NOT_AVAILABLE,0,
5153091836072107136,45.462424511757,-16.59453280551054,6.863785972580628,10.058402,2.590352,10.875583397323549,7.3131811489409815,-0.1516688502166197,-0.8584615290814269,6.405,6.149,0.2560000419616699,0.15039293090169517,1.0732157,0.15807393,NOT_AVAILABLE,0,3282.5583
4177731838628465408,271.2841138366001,-3.032798001841446,7.738832989056081,8.519395,2.1195245,9.07601750308716,5.862622861210939,-0.1659350841249445,-0.939209902644503,5.236,4.933,0.30299997329711914,0.3645886599895848,1.0240192,0.122464284,NOT_AVAILABLE,0,3619.0828
762815470562110464,165.83095967577933,35.948653032660104,2.5461298549469777,6.551172,2.2156086,9.521769033144954,6.224597202013973,-0.1741285340166332,-0.9855856845695667,2.469,1.858,0.6110000610351562,1.7682567394453494,0.9638494,0.19310217,NOT_AVAILABLE,0,3511.045
6254033894121581952,235.51777703710027,-19.476366652438784,9.691821222908446,10.685861,2.6100235,10.753833661527112,7.235973248929456,-0.17532917745940857,-0.9923814518236498,6.978,6.8,0.17799997329711914,-0.20508166452409873,3.5523927,2.3511162,NOT_AVAILABLE,0,
3727748630418376704,209.55650642406135,12.582063477437002,9.35975175367437,11.051151,2.660573,11.194829624593329,7.582678478658271,-0.17541495796160333,-0.9928669784230426,7.198,7.081,0.11700010299682617,-0.48308019179818273,1.5914696,0.30211365,NOT_AVAILABLE,0,
2154880616774131712,280.68308624583415,59.635145454818776,3.523139318605643,8.524704,2.625472,10.790054893439319,7.265350913947131,-0.17637965296120228,-0.9983272528516423,4.065,3.494,0.5710000991821289,1.585962409450557,1.312914,0.31692952,NOT_AVAILABLE,0,3179.6333
6562924609150908416,323.3912518776402,-49.01263039681064,4.967088115558056,7.739947,2.2399096,9.259437520211048,6.020490605538197,-0.18468067383752995,-1.045311897782037,4.298,3.775,0.5229997634887695,1.3672074749609429,1.0965127,0.15980744,NOT_AVAILABLE,0,3310.1243
6427464123776727168,302.19503988923026,-66.18709128441725,6.099256325704463,3.3641381,1.0192785,4.437753699952211,3.006615542107667,-0.18877335516128113,-1.0684769014212974,0.106,0.012,0.09399999864399433,-0.5879000070823931,2.8562405,0.9650683,NOT_AVAILABLE,0,5437.5474
425040000962559616,12.285227381524425,57.81272812559009,5.923042138328477,3.3200667,0.8868861,4.45734257866819,3.125275923509194,-0.189578850616285,-1.0730360898042985,-0.26,0.214,-0.4739999920129776,-3.1764819190930043,3.1213033,1.1890016,NOT_AVAILABLE,0,5726.01
6673000841376349696,303.4773905559996,-45.16473054247641,6.164578207302766,7.2426615,1.9117098,8.293144642853322,5.33148330404717,-0.18970201347541682,-1.073733204447321,4.17,3.409,0.7610001564025879,2.4518615634857355,1.0053535,0.1175766,NOT_AVAILABLE,0,3588.5205
5975663354131618304,259.75125274377365,-34.997795092684065,7.242898429833418,9.386162,2.2938309,10.086599829439715,6.736437800173357,-0.2240818204130317,-1.2683265015616352,5.886,5.591,0.2950000762939453,0.3281302286145921,0.95609975,0.121968076,NOT_AVAILABLE,0,3313.4404
3399063235755057792,88.59482419468164,20.275852148021837,8.699460211492765,4.241686,0.79622936,4.5442243366549055,3.2985385208437483,-0.22421339264996565,-1.269071214161102,2.092,2.704,-0.6119999885559082,-3.805397941600992,5.6246004,2.2552793,NOT_AVAILABLE,0,5808.179
3101923001490347392,103.07278431613713,-5.17372829320013,8.744719768346878,6.231057,1.2769122,6.522327683463235,4.398270390525003,-0.23124584744884302,-1.308875642632854,4.005,3.337,0.6680002212524414,2.028027137591852,1.2655232,0.16462089,NOT_AVAILABLE,0,4572.622
1952802469918554368,326.5928819418585,38.21751708114409,7.047484256325446,10.830858,2.814188,11.590687658811692,7.957829382444505,-0.23206619009449625,-1.3135188676652345,6.947,6.769,0.17799997329711914,-0.20508166452409873,1.1928823,0.17990267,NOT_AVAILABLE,0,
4900108950849461248,5.0356095474274705,-64.86961713712722,8.607142418062878,4.07351,0.76927614,4.399215224593948,3.0947051080167993,-0.2370839925936581,-1.341920153755996,1.875,1.279,0.5959999561309814,1.699895822417345,3.2111413,1.2283798,NOT_AVAILABLE,0,5857.8096
1534011998572555776,188.43142838333532,41.358776694084185,8.472665929385442,4.094672,0.7944677,4.454571788806445,3.2078996353335443,-0.23801367319171174,-1.3471822430157392,1.765,1.253,0.5119999647140503,1.3170774034603066,2.109553,0.9741981,NOT_AVAILABLE,0,5761.42
4847957293278177024,50.00034361894219,-43.06655252783423,6.041412326770681,4.063915,0.9325981,5.15822238901508,3.7303075311507,-0.2397152101921165,-1.3568131201079692,,,,,1.976701,0.73451924,NOT_AVAILABLE,0,5427.3184
3195919528989223040,63.80795300602079,-7.6680778150199815,5.009818934047725,4.179894,1.0412455,5.680783821557421,3.9988897576078357,-0.24075032226226334,-1.3626719625086319,,,,,1.9449321,0.7966543,NOT_AVAILABLE,0,
4550763526539955712,264.4766236517814,18.596087654354623,8.159628009669527,8.74288,2.1102657,9.184528067062793,6.013648226211963,-0.2509842998992795,-1.4205973445386944,5.513,5.192,0.3210000991821289,0.4466217604231901,1.121194,0.13276337,NOT_AVAILABLE,0,3631.1428
1428427236986209024,246.35588833281682,54.30333866560462,6.478770723334836,9.139769,2.2954597,10.082305545429616,6.775537128071218,-0.2756987017962693,-1.5604834398873484,5.707,5.387,0.31999969482421875,0.44206255502146546,1.0494165,0.13525641,VARIABLE,0,3453.4927
385334230892516480,4.613226257557736,44.02478674398518,3.5624356913539748,7.218567,2.164384,9.459831728244474,6.259264959598234,-0.2780891533422434,-1.5740136452421134,3.872,3.437,0.434999942779541,0.9661603835963655,1.0384927,0.12635428,NOT_AVAILABLE,0,3352.2085
6133474952391837824,190.18807526858592,-43.563321977327206,8.052493670718004,10.983478,2.663249,11.453825631792185,7.883348146135447,-0.2840799864962307,-1.6079223864404435,7.163,7.009,0.15400028228759766,-0.31445695864907663,1.0842718,0.18511696,NOT_AVAILABLE,0,3075.3416
4519789321942643072,286.7709107522999,20.88648751787881,8.82985601917845,9.814883,2.283307,10.08511512226176,6.791231798592326,-0.2919289287562794,-1.6523482191978605,6.431,6.127,0.3040003776550293,0.3691478653913094,0.8074018,0.24484326,NOT_AVAILABLE,0,3227.885
4519789081415296128,286.8027296402767,20.875538401484672,8.832142633376241,9.805328,2.2868843,10.07499799906054,6.7866698282841735,-0.29650903180867694,-1.6782720807165314,6.405,6.148,0.2570004463195801,0.15495213630341984,1.0152338,0.12310883,NOT_AVAILABLE,0,3279.9556
6412595290592307840,330.8724078795965,-56.79725466122902,3.638438981826665,4.322904,1.2974195,6.518328629880456,4.43242450848153,-0.30604069332805217,-1.732222280186777,0.871,0.396,0.4749999940395355,1.1484551210511258,1.1482686,0.8326351,NOT_AVAILABLE,0,4560.303
4375233191015944192,261.43588748671016,2.1061577628793846,7.713318653486466,6.934473,1.7076311,7.498266670941993,4.933793518781348,-0.3091219204979243,-1.7496623477017468,4.12,3.852,0.26799988746643066,0.2050805779641841,0.9475162,0.11428186,NOT_AVAILABLE,0,
5020179503252128768,31.449610334078532,-30.17617825921,9.380020746917992,11.050699,2.547885,11.189680239201934,7.696981092931182,-0.32371301839123845,-1.83224948534129,7.257,7.169,0.08799982070922852,-0.6152449935722962,1.2542118,0.22034001,NOT_AVAILABLE,0,3120.9514
6553614253923452800,346.5039166796005,-35.8471642082214,3.2880095551861235,6.5220323,2.0982852,8.937366906094589,5.880334559369124,-0.32767682293623324,-1.854685032955821,2.592,2.863,-0.2709999084472656,-2.2513369312435323,0.9320045,0.10535187,NOT_AVAILABLE,0,3376.0845
2306965202564744064,1.3832841523481234,-37.36774402806293,4.345992568835256,7.6824937,2.186049,9.492048789727038,6.332554866539782,-0.3342478727132825,-1.8918778608253486,4.403,4.038,0.36499977111816406,0.6471442195455642,1.4012543,0.21676818,NOT_AVAILABLE,0,3355.3533
3478127463341507072,173.61931513361625,-32.82768460705796,9.559015075372868,5.7383237,1.0040288,5.8362579558748156,4.119934103335753,-0.3353521753537745,-1.8981283290788589,3.976,3.52,0.45600008964538574,1.0618656674355718,0.75564384,0.15642633,NOT_AVAILABLE,0,5225.1025
3519785523672576384,186.22388950027022,-18.25255602337988,8.875164384583268,10.290013,2.3576193,10.54913128456976,7.2091177805414395,-0.3460255655482456,-1.9585408320663995,6.776,6.549,0.22700023651123047,0.01823030224741093,1.1037108,0.13436624,NOT_AVAILABLE,0,3218.6958
778947814402602752,166.34205974427476,43.53094856108456,4.90466333147386,7.912665,2.104178,9.459618881965579,6.315954045082035,-0.3467068434852756,-1.9623969363272078,4.641,4.347,0.29399967193603516,0.32357102321286746,0.9393333,0.15879498,NOT_AVAILABLE,0,3382.1968
1057318835428596096,169.9881036824331,65.84729793562252,9.071896341954973,8.527628,1.9515948,8.739137548916283,5.745509523861351,-0.3470969034250757,-1.9646047163154914,5.434,5.072,0.3619999885559082,0.6334731226998779,1.0957419,0.122762695,NOT_AVAILABLE,0,3550.6685
2739689239311660672,357.3066038231343,2.3969179441959985,5.909595145046433,8.152917,2.095766,9.295128262144623,6.185211575132905,-0.3528140413396912,-1.9969643138804527,4.967,4.512,0.4549999237060547,1.0573075485937617,1.1554246,0.14700685,NOT_AVAILABLE,0,3619.1145
3359074685047632640,99.29143146487576,17.566316517740663,9.997680990471613,8.878268,1.953599,8.87877186680096,5.862503613474544,-0.3630248700055745,-2.0547586703167493,5.724,5.524,0.19999980926513672,-0.1048204349629117,1.0874019,0.11322153,NOT_AVAILABLE,0,3503.4954
1460229442589223424,197.9642816133702,27.882105372524595,9.197515891787267,4.093279,0.76205873,4.274926150423215,3.1046473628103,-0.36443718190893737,-2.062752503159612,1.71,1.413,0.29700005054473877,0.3372448364583403,2.4609523,1.0004035,NOT_AVAILABLE,0,5899.0034
5381537023379295232,176.62052057636615,-40.498565145629904,9.319453101500756,4.701676,0.85635567,4.85472375605554,3.6420479461953104,-0.38726693600539086,-2.191971295167352,2.383,2.973,-0.5900001525878906,-3.705136712039805,0.93108606,0.68492717,NOT_AVAILABLE,0,5538.9297
6401464693867773568,321.61171581249374,-65.3626399731515,9.258384372889216,4.0891333,0.70557785,4.256457227257328,3.136324065712528,-0.39516539082904334,-2.2366773742047354,3.706,3.637,0.0690000057220459,-0.7018340397278824,2.1638815,0.87683016,NOT_AVAILABLE,0,6092.6636
2452378776434477184,26.009055057160104,-15.933680200693857,3.6521709611425766,3.3003998,1.0512211,5.48764428516391,3.981244534454376,-0.39791953151528503,-2.2522660980688616,-0.55,-0.048,-0.5020000115036964,-3.3040881606103425,2.634341,1.1073081,NOT_AVAILABLE,0,
4358031335898505472,249.09140230088192,-2.3259612815161246,9.893947947441871,5.5535517,1.0146093,5.5767035679439365,4.062151928387052,-0.47491306215569384,-2.6880575209519524,3.882,3.209,0.6729998588562012,2.0508122990013287,0.9504203,0.27828753,NOT_AVAILABLE,0,5106.7
2261614264931057664,293.09759805108064,69.65345106254792,5.763891077773407,4.449041,0.9943154,5.6454620637014035,4.096421269328845,-0.4772117075408726,-2.7010680938504623,,,,,1.6816003,0.6633254,NOT_AVAILABLE,0,5153.247
5164707970261890560,53.22829341517546,-9.458168216292322,3.219810408490127,3.465752,1.1402977,5.92660038653875,4.236848523059136,-0.4896212541221505,-2.771307423272132,-0.792,-0.146,-0.6459999978542328,-3.960348312244551,2.7166147,1.0014182,NOT_AVAILABLE,0,5002.0435
2552925644460225152,12.099107075154986,5.27553944692346,7.435229060298576,5.467689,1.1095943,6.111217274518457,4.326528324933496,-0.4928274375433288,-2.7894547562170917,2.619,3.309,-0.690000057220459,-4.160872537026786,1.0807776,0.3337199,NOT_AVAILABLE,0,4859.2896
411413822074322432,17.094749861202942,54.91320397755905,7.675299831910316,4.9480124,0.9222264,5.522535602057491,4.079523364508663,-0.5650570110801887,-3.1982816844544466,3.311,3.099,0.21200013160705566,-0.05013061478059352,6.9658175,3.7400494,NOT_AVAILABLE,0,
2964001014514075520,86.10910372271664,-22.42340450564174,8.89157097981148,5.868166,1.1573954,6.123273471191288,4.386107543304325,-0.6050204755948361,-3.4244790664853433,3.893,3.496,0.3969998359680176,0.792980118165364,1.0054624,0.16812626,NOT_AVAILABLE,0,4794.6724
4810594479418041856,77.9599373502188,-45.0438126993602,3.9339320771222708,8.063552,2.0266457,10.08941761695615,7.074865500562106,-0.6368932211898919,-3.6048821346201385,4.921,4.295,0.625999927520752,1.8366165699134394,1.1701684,0.16521,NOT_AVAILABLE,0,3451.8704
4034171629042489088,178.26735320817272,37.69282694689086,9.171817867791482,6.1985016,1.0016494,6.3862244768810426,4.560723034925476,-0.7008618859425484,-3.9669514565569197,4.333,4.067,0.26600027084350586,0.19596759996030788,0.88005906,0.10210104,NOT_AVAILABLE,0,5043.2183
1618010323247026560,217.6503357938043,59.72427392962494,9.968998540633752,14.843737,4.7969637,14.850478986450518,9.794742444702472,,,9.542,9.341,0.20100021362304688,-0.10026122956118703,1.1306924,0.47756612,NOT_AVAILABLE,0,
4318384355378007424,294.0057292155468,15.59871595756036,9.89298862911972,20.618402,,20.64176493155448,15.201362900609656,,,14.253,14.883,-0.630000114440918,-3.8874310420345974,1.3777858,5.934735,NOT_AVAILABLE,0,
1589250088362827776,228.7472256453729,48.8013123316322,9.807337233194191,19.241777,3.7472115,19.28402187443128,12.542244454387333,,,11.734,11.332,0.40200042724609375,0.8157696258144995,1.2034444,1.5909722,NOT_AVAILABLE,0,
2358022227591374336,16.23022246917644,-18.122448954793846,9.776820001533101,12.697248,3.4199324,12.74626036097884,8.502011970781085,,,8.222,8.029,0.19299983978271484,-0.1367218340560089,1.1534077,0.26176655,NOT_AVAILABLE,0,
3200303384927512960,70.09847133151465,-5.501688546295259,9.747136159319444,14.904285,4.640273,14.959900266724265,9.600614912110007,,,9.356,9.168,0.18799972534179688,-0.15950916858531525,1.0992194,0.45367935,VARIABLE,0,
5052876333365036928,44.36088479989624,-31.096292745521065,9.737168538135279,19.888165,3.074171,19.946001084451794,12.93383696854603,,,12.032,11.6,0.43199920654296875,0.9524849405110207,1.1616254,2.4237995,NOT_AVAILABLE,0,
1749030362195988096,307.6793554237034,7.826109074596544,9.727952752154815,20.135214,3.221901,20.195106588917955,13.37889298112987,,,12.966,12.129,0.8369998931884766,2.7982199212279095,1.2712873,3.575982,NOT_AVAILABLE,0,
4698424845771339520,25.75030396963025,-67.31295815760012,9.717438137675135,13.696558,0.6537342,13.758799075938928,12.641241550304162,,,12.572,12.576,-0.004000663757324219,-1.0345245603041138,1.049109,0.0,NOT_AVAILABLE,1,
1725759404752580736,211.37927527966667,83.8427056014529,9.666745773179333,20.120592,2.5086575,20.19419063138826,12.921598086832596,,,12.109,11.509,0.6000003814697266,1.7181272112246706,1.2536145,3.2419183,NOT_AVAILABLE,0,
43574131143039104,58.17597943609416,17.014956629753385,9.661761623516874,12.176142,3.2023096,12.250860147382692,8.127718858625368,,,7.873,7.679,0.194000244140625,-0.13216262865428424,3.7299998,0.71435624,NOT_AVAILABLE,1,
6779821003058453120,312.5691416793731,-34.413153176093374,9.603287149971331,12.0486,3.1831532,12.136500621881295,8.08490064248066,,,7.807,7.619,0.18800020217895508,-0.15950699546548602,1.2660687,0.2363243,NOT_AVAILABLE,0,3036.393
2188318517720321664,306.5243172601894,58.57537971545967,9.574741837710102,12.352267,3.3413076,12.446631900403437,8.189364902112422,,,7.877,7.717,0.15999984741210938,-0.28711476495770405,1.4186227,0.31518134,NOT_AVAILABLE,0,2982.6692
3478127467639543296,173.62327851191714,-32.83031725241797,9.555019338970476,14.548313,0.93699646,14.647155288937705,,,,,,,,0.9809088,0.0,VARIABLE,0,
628080246633611520,148.4782397121578,20.948079178895128,9.545277410572863,12.36353,3.1983938,12.464587385798495,8.42705744042496,,,8.126,7.916,0.21000051498413086,-0.05924359278446976,1.1769322,0.22379768,NOT_AVAILABLE,0,3006.4802
970354749937140736,90.62210758518228,49.86182103675996,9.527533063299012,12.681532,3.4047127,12.786629583255685,8.540098096744455,,,8.188,8.03,0.15799999237060547,-0.29622882952149493,1.278541,0.2809829,NOT_AVAILABLE,0,
1040827088726734976,130.331590389547,59.49165865053633,9.49726188903825,13.082282,3.6711798,13.194289996681857,8.780008151589083,,,8.43,8.215,0.21500015258789062,-0.03645843137499263,1.2506707,0.26401883,NOT_AVAILABLE,0,
4147112604476417792,271.43447434344563,-14.378357625594514,9.476613658531562,13.255206,3.6783772,13.371940229495936,8.97773418243783,,,8.646,8.444,0.20199966430664062,-0.09570637039912085,1.1076492,0.21442741,NOT_AVAILABLE,0,2883.7341
5368479017141170304,179.85615309644894,-52.78916142373409,9.460269566928538,16.013762,5.132373,16.13424396218143,10.442481991661412,,,10.02,9.738,0.2820005416870117,0.2688866358301224,1.4272265,0.83115506,NOT_AVAILABLE,0,
3186021141200137472,69.44860243520402,-8.826516218606763,9.403888477760562,13.600672,0.5692425,13.734134417614943,12.8964621840334,,,12.69,12.67,0.01999950408935547,-0.9251470930593066,0.9962089,0.0,NOT_AVAILABLE,0,
4667836363565989120,55.03513536747006,-67.39901254142404,9.358022150355529,20.045534,3.3193321,20.189613789768288,13.069079846592016,,,12.06,11.509,0.5510005950927734,1.49481741757299,1.1887661,2.349858,NOT_AVAILABLE,0,
4485574134969389312,275.3683665207943,14.23247324605056,9.342834396290403,18.652378,4.288332,18.799984827502335,11.797606363757216,,,10.853,10.475,0.37799930572509766,0.7063878123300339,1.155821,0.9776832,NOT_AVAILABLE,0,
423027104407576576,2.874734923550554,59.13922658078038,9.312090661419163,13.467986,3.8216057,13.62275012904066,9.247764434155407,,,8.87,8.651,0.21899986267089844,-0.01823030224741093,1.1403797,0.25240257,NOT_AVAILABLE,0,
5381537023379295744,176.62723833501605,-40.49486212870635,9.30892991750101,11.724745,2.9091444,11.880245993153629,8.116501162068424,,,7.238,6.785,0.4530000686645508,1.0481934840299707,1.5809392,0.28520587,NOT_AVAILABLE,0,3003.0886
1227133699053734528,214.1007048706065,13.807844590980304,9.281819585805296,18.328342,4.8703938,18.490176824639306,12.275834707329738,,,11.363,11.026,0.33699989318847656,0.5195386231731753,1.1538543,1.3466027,NOT_AVAILABLE,0,
