source_id,ra,dec,residual,alpha,alpha_upper_2sig,deficit_G_mag,dchi2,chi2_fit,cstar_nsigma,ruwe,A_0,l,b,A_0_d,sfr
2339952406824104448,359.79024229785927,-23.271936153110286,0.2634179556784737,0.35,1.45,0.356251,27.67688,2.6141548,2.9311393658617524,1.0922433,0.05000177652139901,48.12299883058653,-77.56968622589298,0.05000177652139901,
2336481764010966656,1.7545286413002423,-24.50225700831923,0.330035986333435,0.45,1.45,0.464456,43.14815,4.868973,0.3948321387113591,1.0892714,0.04953470492477243,45.18011290997457,-79.66845896180448,0.04953470492477243,
2335456160180404608,2.1472625833726453,-25.974558741724742,0.007648924366847609,-0.9,-0.15,0.19258831,37.326344,9.255054,0.06178347024484461,1.0466899,0.04424936572883491,37.37724914097295,-80.35141799487069,0.04424936572883491,
2350654468892959488,10.793127094290659,-20.701402665010747,0.17042806661289767,-0.05,0.9,0.2895062,27.409399,1.0184574,-1.007600566129763,0.92804277,0.03948779237368709,106.1236678459327,-83.30175387875857,0.03948779237368709,
2352520305765884032,14.878732744321296,-21.39299463821501,0.18005395295443272,-0.2,0.65,0.29967025,34.99408,3.770546,0.6204330944178751,1.0054662,0.04299525680561466,141.15179846553028,-83.97691601707439,0.04299525680561466,
2344887186808091776,16.35126945279104,-24.556362502488117,0.24864390450020935,-0.25,0.8,0.26340652,28.738108,7.422243,1.002979740423247,0.9999827,0.06365227865822044,174.40767084491463,-85.93956442055371,0.06365227865822044,
2350290801126627584,9.989434350791633,-21.159310456248406,0.20331015353972148,-0.35,0.6,0.26318058,32.53025,3.472412,0.4519981768312776,0.9824051,0.04153710784981401,98.63978318899053,-83.48255376939674,0.04153710784981401,
2357506659717447168,14.289254769016559,-17.851941038783625,0.36474504076633707,-0.05,0.95,0.34229806,38.317104,7.7372093,1.1068578907370952,1.0232701,0.043480162356813644,131.3204122000655,-80.63040834080748,0.043480162356813644,
2358754090018774656,18.340392393387578,-15.894860312893723,0.4257596637569474,0.25,1.35,0.3985424,37.992634,9.053284,0.4861266137201249,0.9952434,0.03582392476246552,148.40792298685196,-77.66852747508894,0.03582392476246552,
2384567599381382784,346.4650520810939,-22.563678369740913,0.20548607450477618,0.25,1.45,0.35371602,29.926762,4.3573036,0.3583942381755609,0.95230216,0.06675340187794002,37.900238767244986,-65.66520400437882,0.06675340187794002,
2394636308393266944,354.78081101349346,-16.670949158913313,0.31327279152107756,-0.45,0.4,0.290944,45.28436,8.707714,0.24488748566626561,0.96399105,0.05476791502151672,61.21238807122273,-70.27098119963414,0.05476791502151672,
2410010332807879296,347.2747663917232,-15.36910735103123,0.1823265509273595,0.45,1.45,0.4266359,36.40724,3.3129578,0.7118452981797826,1.0020664,0.05439073757380004,54.033192302432255,-63.49153055804037,0.05439073757380004,
2442714855204489856,359.57967895742786,-6.754796181072014,0.07508517751758959,-0.2,0.75,0.27171192,28.768995,1.3060436,1.0566993885929794,1.0658358,0.07335989401246641,88.76145693472124,-66.0373241485762,0.07335989401246641,
2443730121049333760,2.4577645102596466,-5.125311630395475,0.15129183980509175,-0.05,1.0,0.2846408,26.49586,2.5721455,0.04630014882005283,1.0019553,0.09382427921955445,96.83922684801853,-65.86675767509018,0.09382427921955445,
2424133009911429376,3.884875102001391,-12.916963717499964,0.07117585106382673,0.05,0.5,0.5467221,87.564835,2.8406143,0.45467247917832915,1.0619694,0.05976938095810605,90.58227474506874,-73.49140413316748,0.05976938095810605,
2442283954021891072,359.5285909072907,-7.069747168504358,0.21028920897186687,-0.05,1.15,0.27884942,25.42865,3.8140793,0.634787856536837,1.0189874,0.09741920042912744,88.2583810592384,-66.28313527586383,0.09741920042912744,
2441089815674175872,359.97808925570104,-8.50566819486426,0.12237410770227086,-0.55,0.5,0.20318513,25.262342,1.1521282,1.5179921687699807,1.112136,0.060571203782913155,87.3335290294886,-67.74254435506572,0.060571203782913155,
2420421436612657920,356.30761490947106,-13.638887309636733,0.41606232879213145,-0.7,0.25,0.22605558,38.519768,10.7500725,2.879728806936216,0.9915144,0.05086998402155467,70.75207005266591,-69.48395555764596,0.05086998402155467,
2416739515769060992,2.888509073079438,-14.589443106953592,0.1639625395137987,0.3,1.45,0.33332106,25.35576,1.8297997,1.9626836572144972,1.0606507,0.058134105903001436,84.40222847988434,-74.39517327004782,0.058134105903001436,
2433067813196912640,355.7652089639577,-10.918208389351165,0.11103856616197127,-0.05,1.05,0.2804285,25.71746,2.4924393,0.23582759184121324,1.0800418,0.07015389097014721,74.87723474649405,-67.16687374580911,0.07015389097014721,
2479631924474811648,24.696140448853775,-5.726037644078005,0.259357057686179,0.25,1.35,0.36100277,31.172482,3.6368294,0.6263458974608,0.9999748,0.06755374672925565,152.80916218366374,-65.81281115124226,0.06755374672925565,
2459464338600715392,27.670759498858228,-12.745334750229015,0.11604456603165669,0.35,1.45,0.36147052,28.493822,2.2358952,0.16544530191200593,1.0425403,0.049371746580473524,169.79546633100753,-70.0204017565963,0.049371746580473524,
2469429281203400704,15.223214866943794,-12.014999258640009,0.3177493169849681,0.35,1.3,0.42368907,39.147087,4.152088,0.6466924594306231,0.99165547,0.0679326135054147,131.73959202853715,-74.72483143434255,0.0679326135054147,
2482308719892342400,22.0360360654758,-4.416058429052387,0.3339283019301078,0.3,1.3,0.36821142,30.941805,3.2423344,2.7466047756449146,1.0092956,0.03843795284337551,145.62264221823844,-65.65771809369842,0.03843795284337551,
2490339793339734400,35.704108287424866,-3.2004161110909926,0.1172861236944387,-0.55,0.5,0.20305128,25.229074,2.5717106,-0.17499607839395237,0.9794753,0.05989979662205647,169.2745048896159,-57.603019599862215,0.05989979662205647,
2491879831173222912,30.40871781592439,-4.396295930091568,0.18354921170066607,-0.05,0.95,0.29996234,29.42505,3.3046093,0.38095012350420154,0.9774247,0.05320050233090837,162.38897646461683,-61.76600695076004,0.05320050233090837,
2493663170313923328,33.96910658821909,-2.518714392140606,0.10143483380902651,-0.65,0.25,0.21639572,32.899418,6.234028,0.23526500151396543,0.96917623,0.029276527313676286,165.93060918128387,-58.157340829056814,0.029276527313676286,
2517854792652013696,30.414973664010525,3.6847852256070106,0.08633159744685948,-0.65,0.15,0.24066614,40.69311,1.1234131,0.2839195338320359,1.2126058,0.03284130436097784,154.43982147425444,-54.833133329158755,0.03284130436097784,
2554291925096876800,11.211522625269525,4.806262192527033,0.3322036473400516,-0.3,1.0,0.24061036,25.51904,7.8746223,0.8991164814803984,1.0560431,0.08502171108822604,119.82970679614075,-58.02577705609482,0.08502171108822604,
2559959460861183104,22.927643945279257,3.598071046841999,0.21173092672411098,-0.55,0.5,0.21805164,29.094343,3.367937,0.24079259206644765,1.0156668,0.07216055976149793,142.0292537293288,-57.77270988049007,0.07216055976149793,
2561477263648693888,24.16402031372981,4.118900367222983,0.3653764159834205,-0.9,0.45,0.1576558,25.01356,9.618135,0.30983029793028644,1.0623001,0.10109893307796491,143.91062121921226,-56.899685929175895,0.10109893307796491,
2599412201513775104,336.6463616982706,-14.059884483495377,-0.12375965145617052,-0.85,0.1,0.16692303,26.059475,1.7888737,2.040831467584171,1.0775701,0.10361644949197762,46.7227607661126,-53.83568448395993,0.10361644949197762,
2609994936506703872,343.68674346568696,-8.782213809013804,0.25643435760285094,0.05,1.15,0.3091517,27.998817,3.7454605,-0.006679641989353649,0.9955865,0.06732986874548766,61.066535987764084,-56.888083523111845,0.06732986874548766,
2598622408567591040,335.13894000229527,-16.42113427230676,0.3196899759244394,0.2,1.25,0.38072518,36.393425,6.750244,0.8865874981058633,1.0320188,0.06893416938028091,42.06792981664671,-53.53047660044175,0.06893416938028091,
2638216445054030848,347.6071554695193,-2.341266441199719,-0.05320162417637242,-0.1,0.85,0.27621135,26.415771,0.9454098,1.4678886005084382,1.0183396,0.14469107989887375,74.32572504885682,-55.37560861048275,0.14469107989887375,
2642197536140774912,359.3819300643742,0.37305672277450647,0.36887826972281434,-0.1,0.65,0.35954976,44.760845,3.7105064,2.2242114262888113,1.018207,0.11747265014710559,95.51080530381445,-59.59751499058429,0.11747265014710559,
2637789387865940608,349.24086635083876,-2.2824454993100507,0.2277155355389926,0.1,1.25,0.3020551,25.351418,2.5059357,0.7709539181111411,0.9417128,0.12382716127863493,76.59066064986354,-56.4028781156941,0.12382716127863493,
2747310882115755904,5.852703331729543,5.59777092646539,0.24551171896707125,0.25,1.25,0.36862734,32.503147,5.1454315,1.1482586995979385,1.0282265,0.09849650719039713,110.1979988322689,-56.579449908973686,0.09849650719039713,
2752322627913558528,4.416229426595624,9.0698597889763,0.2639554645587161,-0.35,0.45,0.28572577,38.342335,9.076607,1.8120117916607492,1.1569259,0.045851020576430104,109.0274837652774,-52.887709025017394,0.045851020576430104,
2791124114084213632,15.337231722525967,20.97416912929196,0.2513294054738555,0.1,1.1,0.33839884,31.819084,3.5587463,-0.16316884495614747,0.9521128,0.09261844694773862,126.03780009553307,-41.83780416662108,0.09261844694773862,
2806137326886016128,7.703972803147137,23.544847736579133,0.2999956763980416,-0.05,1.25,0.29326054,28.124907,6.76758,0.8268361179232845,1.0870146,0.08127729443720318,116.83991458246228,-39.082845412477305,0.08127729443720318,
2881842589405394048,359.602585485825,39.61818389434896,0.3140357898936106,-0.55,0.6,0.22752793,31.678106,9.722044,0.6029827930749384,0.98403245,0.13941969109267313,111.93950397015014,-22.119019889034707,0.13941969109267313,
2864020433631327360,5.146640007432367,33.889058413904436,-0.28294893653198727,-0.25,0.5,0.26756528,29.65273,10.896189,1.4828338241323895,1.0101324,0.1276652179497619,115.64567750399989,-28.54583323167868,0.1276652179497619,
2885460394978616576,93.71946481783442,-35.57651989587493,0.12047432264603763,-0.05,1.0,0.27965832,25.576387,1.889513,0.46390766607154266,1.1032356,0.06502290291980875,242.67733676015106,-22.350437425544264,0.06502290291980875,
2889062704308974848,90.06446555146208,-35.49957659305665,0.178455292554915,0.15,1.0,0.42516676,47.71046,7.0834427,0.5140733839627564,1.0063362,0.0183462106884949,241.62917832576872,-25.166577402618962,0.0183462106884949,
2901794018166203904,82.59744574223836,-32.57742065519771,0.32590161405324913,0.25,1.05,0.49729618,59.153515,8.495045,0.2776057438431521,0.98442256,0.03845535835219759,236.57854892045873,-30.34739023120107,0.03845535835219759,
2896418437099406592,94.45947753931002,-30.8632128541446,0.2137960107180339,0.25,1.4,0.3503527,29.360352,3.468769,0.4208049852602178,1.082673,0.04378650828483832,238.1197490580435,-20.213356278102875,0.04378650828483832,
2916553175065226496,90.46607020277432,-22.627404610208746,0.2818087798570055,0.3,1.35,0.40300995,37.066593,5.2405586,0.15450893794377266,1.0277902,0.040651951878481925,228.5538235355961,-20.593947968359533,0.040651951878481925,
2906161587589428352,80.63412309226499,-30.19063945320277,0.2905784342503326,0.05,1.05,0.35733917,37.407413,7.287792,0.7496522572707423,0.9925207,0.033082589192027174,233.38892344754768,-31.351057496179333,0.033082589192027174,
2900972923499258112,85.34845592191333,-33.49479081755018,0.024091364675533633,0.1,1.15,0.3025679,25.437569,1.8412132,-0.03043082957873874,0.92265636,0.041665636187914315,238.2790785400277,-28.35659590075032,0.041665636187914315,
2882480615388024704,91.07229077305473,-40.513633208118755,0.12478645830848478,-0.05,0.75,0.35531542,41.28686,2.1373901,0.30086307316590516,1.0397553,0.08725714425969394,247.21480643989545,-25.749488220919996,0.08725714425969394,
2957109451727718016,81.25930069960093,-25.437340152264955,0.24920358710765367,0.35,1.3,0.43544614,41.34984,4.3098526,0.6906569099561087,1.0882771,0.051402312810632234,228.29442371514395,-29.45389925120522,0.051402312810632234,
2968192666377084800,81.30063722130642,-20.887384472716867,0.27368837496093423,0.2,1.45,0.3251743,26.548025,4.088484,0.0715528017906745,1.0666609,0.056691630104129,223.41415829079972,-27.911899792914628,0.056691630104129,
3090282708103692288,125.92235039895793,2.5715871545325237,-0.044646699536835754,0.3,1.3,0.34136024,26.593594,1.7087669,2.637184566532798,1.0441982,0.03817561637544083,221.5019216990179,21.638706027253363,0.03817561637544083,
3096753269609452416,123.80237828497572,6.650114984648294,0.18703925616538086,-0.75,0.25,0.20030344,32.47419,2.761135,0.81612335192375,1.0004426,0.04149572622394194,216.56022423049052,21.64041555096892,0.04149572622394194,
3065730652110266880,128.49481399519692,-4.220005530333417,0.31643926537840805,-0.6,0.5,0.21903697,31.443495,7.371973,0.42644707554575184,0.99036807,0.07576222773331046,229.19153946414102,20.514715279879052,0.07576222773331046,
3075556987527603072,132.83185252490958,0.8949842039053044,0.4217063542337147,0.3,1.2,0.4780361,52.152187,10.294819,0.186346897823528,0.95683724,0.04919926316125171,226.80194247525907,26.852194540068098,0.04919926316125171,
3092215069724965248,126.18206167172141,3.969451215184016,0.1774474939085806,0.3,1.15,0.42095262,40.4406,2.2905235,0.08188194002476117,1.1384524,0.046980498497928756,220.3015494222653,22.52415843634221,0.046980498497928756,
3079825085508069632,128.27749782056114,3.1339369466597646,0.013479525192149566,-0.35,0.2,0.3553487,59.304714,7.778126,2.8728564924076623,1.0328255,0.04141005000432336,222.17529024442752,23.976217588643287,0.04141005000432336,
3147769406548574720,120.23443346405351,10.765330687517352,0.14667279665424715,0.3,1.3,0.34216547,26.719206,2.5792828,0.45811774408955414,1.0025314,0.04123669756686881,210.94862836863132,20.25908454469076,0.04123669756686881,
3145986788962665856,121.52422785073645,8.344413569988983,0.28592259073770876,0.15,1.3,0.3336612,29.383698,4.0340614,0.4065436983354712,1.0165389,0.03954475487978514,213.8624903019855,20.36390962821747,0.03954475487978514,
3202644172167851136,66.0141220599592,-5.618206853712881,0.2028085798965602,-0.1,0.65,0.34669554,41.617577,2.7399025,0.8951970723449696,0.97305745,0.03957199770590543,199.85509922168484,-35.15319712695569,0.03957199770590543,
3204187684632331904,64.88519832395558,-3.1606699531581928,0.05695607561304428,-0.2,0.65,0.2837502,31.374704,0.94464684,2.4823920073887495,1.0151118,0.03994906377953654,196.5707512838221,-34.88454971266028,0.03994906377953654,
3178577103882755072,66.66728202672607,-12.347975056124108,0.23067720316269735,0.1,0.9,0.40381792,45.31074,5.1269646,0.022362662711106318,1.0760134,0.08371765265988088,207.66289076259366,-37.653764706448655,0.08371765265988088,
3189049264942858496,61.48578225813913,-12.698414642021207,0.33539587717803343,-0.65,0.15,0.26053536,47.68967,9.173611,0.8586711591071019,1.0787827,0.12368551483467168,205.27775356377103,-42.384209488035616,0.12368551483467168,
3231862907698676736,73.22885395716916,1.9000711229087996,0.21882587685287014,0.2,1.45,0.31924486,25.588661,3.021677,1.4342270853357881,1.0026937,0.08637774911826802,196.5842303114817,-25.12884257719598,0.08637774911826802,
3230661931762828672,68.82514433741187,0.5063011273286168,0.3216761645933257,-0.35,0.6,0.29606542,41.16756,8.841728,0.3280727467185345,1.0364178,0.06298010457743668,195.31972032263567,-29.608334605837022,0.06298010457743668,
3250926996214855552,54.799478315130024,-1.9264879180312633,0.22965105926414786,-0.8,-0.05,0.2335195,47.42872,5.900528,1.0175710475627404,1.0392588,0.11261266432350282,188.10200987452316,-42.60716750492001,0.11261266432350282,
3254435228581344000,66.00463459580344,-0.861260565635936,0.2418348766577605,-0.05,1.2,0.27690008,25.074366,4.241766,0.3070759341849728,1.0438371,0.06459577202959184,194.9236107394316,-32.724458240872245,0.06459577202959184,
3488462121024568448,182.78352064426252,-25.82571239759579,0.10070906019548964,-0.65,0.15,0.24213053,41.189835,3.2834587,0.17557793497609675,1.0333401,0.12908289977933143,291.6835353520387,36.16417064330253,0.12908289977933143,
3492971733606634240,179.95010954344397,-23.072166759836822,0.3203522235996319,-0.25,0.6,0.33996433,47.870934,10.770172,0.5320463808154772,1.0206523,0.07886645948527884,287.7543860577216,38.27296586698475,0.07886645948527884,
3492638478504278016,179.65898645001994,-23.922964991112487,0.19356275916604204,0.1,1.25,0.3188446,28.24802,3.201025,0.2730364367298208,1.0311391,0.08614791413337225,287.7016581985256,37.38223545026351,0.08614791413337225,
3493564713970954880,181.89262607321257,-21.549192623008388,0.24218352285409495,-0.35,0.75,0.23473558,25.87841,7.9669113,0.298582337727266,0.9541981,0.09569943689240974,289.5410763992898,40.17917066852445,0.09569943689240974,
3476353955381971328,185.53723352176203,-26.10334037558807,0.3435435980020891,-0.35,0.7,0.2512263,29.642168,7.055258,2.970517693504197,0.9923775,0.1366385043024716,294.7673464933024,36.303647168858355,0.1366385043024716,
3491500312171562752,175.48245851318396,-25.306868177070466,0.36099814267933716,0.2,1.05,0.44371277,49.43148,8.676796,1.7752615590775072,1.0290103,0.0816877344689336,283.6980336586772,34.95540418438763,0.0816877344689336,
3479902354283437312,177.91262775517055,-30.26108189658925,0.5407738036952843,-0.2,0.9,0.282465,31.091139,10.214293,2.463069168702661,1.0030997,0.08976386323406871,287.8905998203707,30.858425030616484,0.08976386323406871,
3461867820967375232,183.51235633672357,-36.16931949353861,0.24415059507372927,-0.6,0.4,0.22341743,32.713734,5.4162025,0.1696202983692499,0.9793162,0.10792223691150252,294.5371536368197,26.092233382104514,0.10792223691150252,
3518472912947474048,181.7581266692713,-20.363299284365432,0.23248255363152737,0.15,1.35,0.32856786,28.493458,5.7321663,0.45657286356884075,1.0445529,0.0987458814527245,289.02758189641224,41.30645789577838,0.0987458814527245,
3495567096443766016,193.6912057906258,-26.995490679953974,0.2838044479868307,-0.05,1.05,0.29819632,29.079592,5.41094,0.038860865883641474,1.1004956,0.12247207131014112,303.8464789860691,35.87035147860485,0.12247207131014112,
3521217809366412160,184.25274767025033,-16.236031833664402,0.1572584223486997,-0.35,0.7,0.2423541,27.585474,2.3451748,1.3666082750435813,1.1123644,0.10047841641135687,291.02986796344265,45.838609566543354,0.10047841641135687,
3524546031063769344,194.31213360541915,-15.041688690012572,0.2620262574812351,-0.85,0.3,0.16547652,25.609781,3.8674679,1.1429003548939696,1.0210161,0.0825054250301081,305.02090997792635,47.80649152662906,0.0825054250301081,
3530137528727406976,189.62639683355826,-11.788975580969128,0.0982150135078399,0.25,1.25,0.374728,33.587875,2.828144,0.13890366724825917,1.0327495,0.0954015174282508,297.90379147134615,50.956474396709886,0.0954015174282508,
3558530045693520128,169.99277381377902,-17.37709820569948,0.035625165903366174,0.35,1.4,0.3563601,27.693832,1.7793694,0.5133611574472458,1.0744611,0.06730890036323003,273.84960728966763,40.27329843296366,0.06730890036323003,
3533223170673413504,172.24590464134968,-26.327733511436765,0.27173830543944355,0.2,0.9,0.48356888,58.710594,7.3686905,0.4093826784946386,1.0427886,0.11454127806893118,280.8355575220401,32.98163380505292,0.11454127806893118,
3538037966450649600,169.21601033903423,-22.83484225133803,0.17808280040184243,0.05,1.0,0.33770987,33.410576,3.1351967,1.149189885087098,1.0313327,0.1183172999970311,276.0891338195869,35.05966605865182,0.1183172999970311,
3561862596717502592,171.20223544727205,-13.939578521644002,0.226314280447931,-0.4,0.8,0.22837965,26.129591,5.403553,-0.40331383391337194,1.0202423,0.05360507669722379,273.1431889817907,43.864619608385816,0.05360507669722379,
3568887135990031744,179.71711309238012,-15.50243823077563,0.19030965130926702,-0.25,0.9,0.24864644,25.607647,3.6831112,0.07154333978044693,1.0814444,0.10310296014998353,284.71575164220167,45.5017634965436,0.10310296014998353,
3589325270443238784,176.80119626712406,-7.738272874303501,0.21987153011052918,0.1,0.7,0.44879422,55.966022,3.8003922,2.1723881900555466,0.9891005,0.04323804900703459,276.60913759223786,51.82027299813057,0.04323804900703459,
3635103643223278336,201.1805164102162,-4.920150993873085,0.060965763130022665,-0.55,0.3,0.23735842,34.47459,1.7899742,0.47948317385178785,0.97785515,0.04955622583074226,318.2652825444346,56.957412632004235,0.04955622583074226,
3635574818315582720,198.8162468168811,-5.505192488599992,-0.059653375396652386,-0.4,0.4,0.25459507,32.472656,1.5470123,0.5480257172425615,1.0681328,0.04393752814218114,313.82427247208136,56.861800938048226,0.04393752814218114,
3638570128507583616,202.9210629458497,-1.2373171291131229,0.37958147381275165,-0.35,0.85,0.25289592,30.037476,10.392223,0.8227092184182118,0.98674303,0.04566517453639804,323.39499768624614,60.02573609558619,0.04566517453639804,
3624055372430253184,200.812968658964,-9.442131996067255,0.31344865284369217,0.2,1.15,0.40335858,40.84909,6.689625,0.9950822800534794,1.0669236,0.054726117473866756,315.9263944320148,52.625090127697106,0.054726117473866756,
3619614754203176320,208.55347466073997,-6.9018502327072415,0.2511605465951501,0.15,1.35,0.32683873,28.194347,6.22023,0.2854370687120704,1.0326,0.059378023946292185,329.2568881835765,52.731399116908484,0.059378023946292185,
3656992583269934720,208.43463855861359,-3.9495859866324565,0.4270628557049818,0.05,1.3,0.3178532,29.597132,8.127829,2.9759508853004215,1.0921693,0.06488094449765959,331.13514657236783,55.473412017826234,0.06488094449765959,
3652474758710894208,216.81876607001143,-1.8107457213558606,0.33030392598612757,-0.1,1.15,0.27775317,26.711508,8.148699,1.2235718944754193,1.0455728,0.09328100183890863,345.32504077705505,52.9858827803275,0.09328100183890863,
3650499108114753664,221.92705271095426,-1.1710223415854528,0.2328913339608487,-0.65,0.5,0.19612734,27.025093,4.5810776,0.4337341411625218,0.99074024,0.11431582261096278,352.3096431504101,50.2113589477458,0.11431582261096278,
3662195059975685120,207.82142271050742,0.12383342466142164,-0.07564629948923507,-0.45,0.25,0.2767025,40.959587,3.7703667,1.139629625368164,0.8945658,0.0647476874900561,333.41460626384776,59.40639073976986,0.0647476874900561,
3675773272664677248,193.32958128513528,-6.844711474618765,0.1774173553724392,0.45,1.25,0.49487868,48.985832,5.212967,0.570307849839329,1.020591,0.06028036319725672,303.7671452470863,56.02398901003502,0.06028036319725672,
3707751571927072896,187.47780237878828,4.4642594592734355,0.030198693780628005,-0.1,0.8,0.29209036,29.540287,1.4852333,0.39575998128398293,1.0331514,0.043580971805399736,289.2232450291749,66.76133490839956,0.043580971805399736,
3713710237753688576,205.65615533151677,4.446876603595801,-0.03956844272712434,-0.05,0.9,0.30194956,29.816223,1.2549515,0.2298076294440989,0.9777952,0.048890058619525,333.47020245518684,64.24030355474483,0.048890058619525,
3720558335473411712,209.27085631449486,6.235381636712752,0.07299556290524922,-0.1,0.95,0.28007978,27.160877,2.1667747,0.17638523415909146,0.9316688,0.04916688866443815,342.6439271472645,63.9229071519919,0.04916688866443815,
3723253448927026176,212.6339161891801,10.12418159041781,0.26366044862133275,-0.25,1.0,0.24834172,25.54492,6.0717945,0.3851722549323678,1.0468712,0.048434858455712,354.32148824765,64.77217678602419,0.048434858455712,
3765021593563901696,152.1098145079757,-14.174249238596435,0.24892737163333756,-0.8,-0.05,0.24263069,51.201954,4.7347717,1.2195958967547638,1.1381476,0.1205182107702545,254.07079338454827,32.822836334405984,0.1205182107702545,
3774225124363422208,158.44728130061742,-8.20372275675262,0.237777162362387,0.05,1.25,0.31323028,28.74246,5.9615498,0.13158176430236374,1.0068076,0.11277185720218606,254.68658471277462,41.426204642903265,0.11277185720218606,
3780749488923595776,154.96614487804513,-2.659389528245405,0.369841616461982,-0.3,0.85,0.26049265,29.910702,8.637184,0.41983689544867414,1.1538571,0.07243734606775384,246.0838073166564,42.87691613733238,0.07243734606775384,
3777283141078343680,161.7611715911686,-4.359167475324164,0.2893428596086167,-0.1,1.05,0.29593456,30.322962,7.7768116,0.6109755979167715,1.0010645,0.06317503610556117,254.5143241240657,46.48697674273084,0.06317503610556117,
3796689040272416640,172.3841910737633,-1.5147008599445393,0.002528558382278945,0.3,1.4,0.34006208,26.391712,2.2234917,0.27022300742964195,1.0412062,0.04517277447522747,265.11628787621885,55.226881606155544,0.04517277447522747,
3802287061991111040,161.88269979247767,-2.550505032549053,0.168046119726184,0.15,1.35,0.31166735,25.637619,2.8333054,0.1973532929039019,1.0678213,0.059773893783191596,252.8479738635823,47.90268093428477,0.059773893783191596,
3792002268879699968,168.65834191643674,-0.38320845399643744,0.3347613822838307,0.25,1.25,0.4226355,42.725018,7.0698967,0.2374855220942273,1.0482502,0.06298841479461126,258.75290814534566,53.969201700608274,0.06298841479461126,
3827010684748261632,144.386995119384,-3.0764449388212234,0.07725259128042872,-0.9,-0.25,0.264207,70.24966,7.279991,1.5117645349767523,1.1686337,0.03298340433974874,237.99762035919107,34.38297142702825,0.03298340433974874,
3822280654445030144,149.76526221193737,-4.467316236779206,0.2815087735690849,0.2,1.15,0.38538674,37.29008,5.214279,0.27027581048426874,1.0619471,0.064766494933627,243.43632564702227,37.76366923414767,0.064766494933627,
3825594513771789440,142.98424868059786,-3.379935071303222,0.2976439414380341,-0.3,0.75,0.27167794,32.53452,6.3388634,0.46804081669409825,0.9590926,0.0940117993401175,237.3049160497116,33.07084236317555,0.0940117993401175,
3844444128801215104,142.1166095721095,1.8100039214928676,0.1385182223138237,0.25,1.25,0.36366075,31.633202,1.8964157,0.24326226708857956,1.0118408,0.058571947030552414,231.52110715757223,35.261377147325284,0.058571947030552414,
3833683616522181120,150.5948897110247,1.067098106535957,0.3072155714331455,-0.8,0.45,0.16960783,25.019976,6.254999,0.8199235382608991,1.0783452,0.059132728859504435,238.43744213861208,41.83675933786972,0.059132728859504435,
3882845500114761216,160.02309127046396,11.894067062090436,0.03714364528771963,0.45,1.45,0.3711579,27.554369,1.8068504,0.16128803057434973,0.91183335,0.06055772032969658,232.77447019542078,55.660817180951206,0.06055772032969658,
3874290681174749184,150.83779885734333,6.8135497102460185,0.1810341957278805,0.4,1.15,0.49670097,51.48759,2.85001,0.2340268119602113,1.1511037,0.05656699455097406,232.07805137720482,45.28314484648035,0.05656699455097406,
3855967143804316928,158.4679608992772,2.2762909547483368,0.20579362457990769,-0.2,1.0,0.26062456,26.469027,5.92848,0.6057624142212668,1.1122342,0.05563905014185803,244.04408147034385,48.759315437605125,0.05563905014185803,
3926312252777033600,177.72844738708656,16.5360306015088,0.02654695693501452,0.3,1.15,0.35595006,28.915403,5.2872143,0.4739773977461564,0.9297043,0.051423640460450816,246.91304011744273,72.43625235296392,0.051423640460450816,
3941875702429238528,192.3400579117729,18.982657665023027,0.3895038014048646,0.05,1.4,0.3187478,29.763966,10.330006,0.3476400641453932,1.0152552,0.03438607989281454,299.4691887424795,81.8404350136351,0.03438607989281454,
3943830217491325952,197.36151513393492,22.021678810415466,0.35843920138372276,-0.1,1.05,0.2839925,27.925055,5.5027905,-0.04815745226103221,1.0135388,0.05342114537177284,342.6142141879336,83.45628229019333,0.05342114537177284,
3991773047631016192,167.68877786929198,22.41039104303026,0.15721918816983038,0.35,1.3,0.41158348,36.942036,2.596096,0.7036215480340269,1.001674,0.03044268968841214,219.06081997955215,66.70560364193834,0.03044268968841214,
3971426207001885568,166.07624166844096,17.026669477965545,0.2564273805957491,0.55,1.45,0.5032381,46.7399,4.364933,0.5203813044291843,1.1925895,0.04002440070207671,229.55299313985833,63.27858440356125,0.04002440070207671,
3971858452510511232,169.47114924555075,18.253257075873467,0.1034154611089928,0.1,1.2,0.31500596,27.571949,2.2493057,-0.16640729616602268,1.0734574,0.03409602962074145,230.4091560593783,66.7195710771571,0.03409602962074145,
3978004280127858304,170.9188445707976,19.50602758047466,0.3139722454077365,-0.3,0.65,0.28524703,35.86558,4.8455925,0.9885152967966447,1.0591627,0.03717428148483622,229.00977461588857,68.49776655176662,0.03717428148483622,
3989448576970460416,160.64439714017507,22.236254738684053,0.2402256464974748,0.25,1.4,0.3378286,27.298773,2.9517536,0.21358867896304543,0.97189736,0.040472036083267646,215.28775743704708,60.40469893807372,0.040472036083267646,
4022626237259547392,172.45690671243517,30.15686969278357,-0.053782219134534515,0.05,0.85,0.31276566,28.657251,3.921629,0.7399814787626254,1.0335902,0.02990484100415523,198.50080977440814,71.86536634287101,0.02990484100415523,
4218284404438561024,307.63146459176596,-5.229470901295234,0.29980814018091806,-0.15,0.55,0.3593502,47.40191,5.6260605,1.158645700658963,1.0386726,0.11448100638823994,39.81488645227549,-24.38843738023738,0.11448100638823994,
