source_id,l,b,dist_pc,joint_d2,top_driver,M_Ks,residual,bp_rp,ruwe,teff_gspphot,phot_g_mean_mag
452450413518921216,137.14069012476983,-7.021267130464092,487.59567520165314,481.30858641015453,teff,4.716979298999993,0.171937331038448,2.1916838,1.021276,6005.3354,16.583996
71445548315123328,162.0556141321127,-22.036760970741955,488.1961961947409,481.3009806824533,teff,4.693961207039778,0.17950569783198844,2.1557293,0.9512196,6003.3184,16.644684
4220643887675198848,38.21605802873166,-20.23417453905968,473.18066104782736,480.22482044115566,teff,4.451261304595525,0.238590903296104,2.2000103,0.8757816,6021.0225,16.370144
6249961749730364032,353.9871719414871,26.070558744701458,471.2360054112558,479.88117136764964,teff,4.717781541624786,0.12233129974472412,2.2047863,1.0054132,6003.8125,16.719664
3209183831107935872,207.9659652725718,-22.37047697205955,476.0956796579189,479.69922108264245,teff,4.729866960885712,0.22376504956756538,2.1631508,0.98441255,6003.7334,16.575499
5506042902612061440,261.08363158720414,-15.433167859009755,489.65343803295167,474.9547034276539,teff,4.484193225001023,0.266592456473405,2.098813,1.0637789,6004.6035,16.30199
125732040854465536,156.0400088755446,-18.606869792661566,477.04570703630037,474.5220508857044,teff,4.8654411320831805,0.10150482640658076,2.1480007,0.9151866,6003.134,16.74798
3444630536661757568,178.19727061697742,0.27091363442403543,481.9832577111698,474.3603906860091,teff,4.751384656848849,0.027645582106078592,2.1924152,0.9514561,6010.5337,16.723555
371940250823617024,127.8987539089014,-22.172683820379657,490.84227459273507,474.24759815916417,teff,5.189574691219548,-0.0015700427277565154,2.0007887,0.95873964,6009.7646,16.820206
2410316920458134656,55.69012274498034,-63.016048584318504,481.29470648623516,473.9052214892933,teff,4.687004908868172,0.23482386282107814,2.0759506,1.082082,5910.2417,16.26033
6659500487855808384,350.0578436291288,-26.37886515477598,451.9093574060105,469.4697232004105,teff,4.790248916807387,0.187909046669958,2.051816,1.043135,6008.927,16.255594
2634576580529706624,79.08663593644766,-58.19281235565128,487.04524183338617,467.1305095187163,teff,4.738807970112398,0.2667979732442145,2.0366144,0.9976521,6011.217,16.32272
2534630286370129408,135.1178833697401,-62.41797870684327,430.5254050667008,460.62454176432215,teff,4.5523625770116025,0.1668165825983836,2.0425987,1.0817004,6004.7026,15.914883
6292250753634242176,321.0392020129896,40.968256362414,471.972030164567,459.1092568824849,teff,4.824572283346783,0.191020726699076,2.0200434,1.0160801,6004.1553,16.33476
